,Name,player,Team,opp,venue,Home_f,Round,Full_Name,season_fp_lag1,avg_season_fp_lag1,max_season_fp_lag1,min_season_fp_lag1,med_season_fp_lag1,sd_season_fp_lag1,match_cnt_lag1,season_fp_lag2,avg_season_fp_lag2,max_season_fp_lag2,min_season_fp_lag2,med_season_fp_lag2,sd_season_fp_lag2,match_cnt_lag2,season_fp_lag3,avg_season_fp_lag3,max_season_fp_lag3,min_season_fp_lag3,med_season_fp_lag3,sd_season_fp_lag3,match_cnt_lag3,season,rank,rank_group,exp_pts
10,Ashton Agar,AC Agar,Perth Scorchers,Melbourne Stars,Perth Stadium,1,1,Ashton Agar,307.0,34.111111111111114,143.0,2.0,12.0,45.77511453957391,9.0,311.0,31.1,64.0,7.0,30.5,18.4779147452664,10.0,875.0,58.333333333333336,107.0,10.0,57.0,26.326701998071044,15.0,14,8,Low,40.61881499999998
11,Ashton Agar,AC Agar,Perth Scorchers,Hobart Hurricanes,Hobart,0,2,Ashton Agar,307.0,34.111111111111114,143.0,2.0,12.0,45.77511453957391,9.0,311.0,31.1,64.0,7.0,30.5,18.4779147452664,10.0,875.0,58.333333333333336,107.0,10.0,57.0,26.326701998071044,15.0,14,7,Low,40.22185999999998
12,Ashton Agar,AC Agar,Perth Scorchers,Melbourne Renegades,Marvel,0,2,Ashton Agar,307.0,34.111111111111114,143.0,2.0,12.0,45.77511453957391,9.0,311.0,31.1,64.0,7.0,30.5,18.4779147452664,10.0,875.0,58.333333333333336,107.0,10.0,57.0,26.326701998071044,15.0,14,4,Middle,40.89580999999999
13,Ashton Agar,AC Agar,Perth Scorchers,Brisbane Heat,Perth Stadium,1,3,Ashton Agar,307.0,34.111111111111114,143.0,2.0,12.0,45.77511453957391,9.0,311.0,31.1,64.0,7.0,30.5,18.4779147452664,10.0,875.0,58.333333333333336,107.0,10.0,57.0,26.326701998071044,15.0,14,3,Middle,39.001274999999985
14,Ashton Agar,AC Agar,Perth Scorchers,Adelaide Strikers,Adelaide Oval,0,4,Ashton Agar,307.0,34.111111111111114,143.0,2.0,12.0,45.77511453957391,9.0,311.0,31.1,64.0,7.0,30.5,18.4779147452664,10.0,875.0,58.333333333333336,107.0,10.0,57.0,26.326701998071044,15.0,14,6,Low,41.11329499999999
15,Ashton Agar,AC Agar,Perth Scorchers,Sydney Thunder,Perth Stadium,1,5,Ashton Agar,307.0,34.111111111111114,143.0,2.0,12.0,45.77511453957391,9.0,311.0,31.1,64.0,7.0,30.5,18.4779147452664,10.0,875.0,58.333333333333336,107.0,10.0,57.0,26.326701998071044,15.0,14,5,Middle,40.90731499999998
16,Ashton Agar,AC Agar,Perth Scorchers,Melbourne Renegades,Perth Stadium,1,6,Ashton Agar,307.0,34.111111111111114,143.0,2.0,12.0,45.77511453957391,9.0,311.0,31.1,64.0,7.0,30.5,18.4779147452664,10.0,875.0,58.333333333333336,107.0,10.0,57.0,26.326701998071044,15.0,14,4,Middle,40.48579999999999
17,Ashton Agar,AC Agar,Perth Scorchers,Sydney Sixers,SCG,0,7,Ashton Agar,307.0,34.111111111111114,143.0,2.0,12.0,45.77511453957391,9.0,311.0,31.1,64.0,7.0,30.5,18.4779147452664,10.0,875.0,58.333333333333336,107.0,10.0,57.0,26.326701998071044,15.0,14,1,High,38.398314999999975
18,Ashton Agar,AC Agar,Perth Scorchers,Sydney Thunder,Sydney Showground,0,8,Ashton Agar,307.0,34.111111111111114,143.0,2.0,12.0,45.77511453957391,9.0,311.0,31.1,64.0,7.0,30.5,18.4779147452664,10.0,875.0,58.333333333333336,107.0,10.0,57.0,26.326701998071044,15.0,14,5,Middle,41.12283999999998
19,Ashton Agar,AC Agar,Perth Scorchers,Adelaide Strikers,Perth Stadium,1,9,Ashton Agar,307.0,34.111111111111114,143.0,2.0,12.0,45.77511453957391,9.0,311.0,31.1,64.0,7.0,30.5,18.4779147452664,10.0,875.0,58.333333333333336,107.0,10.0,57.0,26.326701998071044,15.0,14,6,Low,40.54330999999998
20,Wes Agar,WA Agar,Sydney Thunder,Adelaide Strikers,Other,0,1,Wes Agar,60.0,15.0,25.0,4.0,15.5,10.099504938362076,4.0,679.0,52.23076923076923,131.0,2.0,48.0,44.29287724182044,13.0,308.0,44.0,106.0,2.0,20.0,44.25306015783918,7.0,14,6,Low,22.039671666666667
21,Wes Agar,WA Agar,Sydney Thunder,Sydney Sixers,Sydney Showground,1,2,Wes Agar,60.0,15.0,25.0,4.0,15.5,10.099504938362076,4.0,679.0,52.23076923076923,131.0,2.0,48.0,44.29287724182044,13.0,308.0,44.0,106.0,2.0,20.0,44.25306015783918,7.0,14,1,High,24.93762
22,Wes Agar,WA Agar,Sydney Thunder,Melbourne Stars,Other,0,3,Wes Agar,60.0,15.0,25.0,4.0,15.5,10.099504938362076,4.0,679.0,52.23076923076923,131.0,2.0,48.0,44.29287724182044,13.0,308.0,44.0,106.0,2.0,20.0,44.25306015783918,7.0,14,8,Low,20.159134999999974
23,Wes Agar,WA Agar,Sydney Thunder,Melbourne Renegades,Sydney Showground,1,4,Wes Agar,60.0,15.0,25.0,4.0,15.5,10.099504938362076,4.0,679.0,52.23076923076923,131.0,2.0,48.0,44.29287724182044,13.0,308.0,44.0,106.0,2.0,20.0,44.25306015783918,7.0,14,4,Middle,25.510289999999998
24,Wes Agar,WA Agar,Sydney Thunder,Perth Scorchers,Perth Stadium,0,5,Wes Agar,60.0,15.0,25.0,4.0,15.5,10.099504938362076,4.0,679.0,52.23076923076923,131.0,2.0,48.0,44.29287724182044,13.0,308.0,44.0,106.0,2.0,20.0,44.25306015783918,7.0,14,2,High,22.652579999999993
25,Wes Agar,WA Agar,Sydney Thunder,Brisbane Heat,GABBA,0,6,Wes Agar,60.0,15.0,25.0,4.0,15.5,10.099504938362076,4.0,679.0,52.23076923076923,131.0,2.0,48.0,44.29287724182044,13.0,308.0,44.0,106.0,2.0,20.0,44.25306015783918,7.0,14,3,Middle,24.83946616666667
26,Wes Agar,WA Agar,Sydney Thunder,Hobart Hurricanes,Sydney Showground,1,6,Wes Agar,60.0,15.0,25.0,4.0,15.5,10.099504938362076,4.0,679.0,52.23076923076923,131.0,2.0,48.0,44.29287724182044,13.0,308.0,44.0,106.0,2.0,20.0,44.25306015783918,7.0,14,7,Low,21.62461999999998
27,Wes Agar,WA Agar,Sydney Thunder,Hobart Hurricanes,Hobart,0,7,Wes Agar,60.0,15.0,25.0,4.0,15.5,10.099504938362076,4.0,679.0,52.23076923076923,131.0,2.0,48.0,44.29287724182044,13.0,308.0,44.0,106.0,2.0,20.0,44.25306015783918,7.0,14,7,Low,19.575044999999953
28,Wes Agar,WA Agar,Sydney Thunder,Perth Scorchers,Sydney Showground,1,8,Wes Agar,60.0,15.0,25.0,4.0,15.5,10.099504938362076,4.0,679.0,52.23076923076923,131.0,2.0,48.0,44.29287724182044,13.0,308.0,44.0,106.0,2.0,20.0,44.25306015783918,7.0,14,2,High,25.424981666666667
29,Wes Agar,WA Agar,Sydney Thunder,Sydney Sixers,SCG,0,9,Wes Agar,60.0,15.0,25.0,4.0,15.5,10.099504938362076,4.0,679.0,52.23076923076923,131.0,2.0,48.0,44.29287724182044,13.0,308.0,44.0,106.0,2.0,20.0,44.25306015783918,7.0,14,1,High,21.344288749999993
30,Finn Allen,Finn Allen,Perth Scorchers,Melbourne Stars,Perth Stadium,1,1,Finn Allen,,,,,,,,,,,,,,,,,,,,,,14,8,Low,27.63567000000004
31,Finn Allen,Finn Allen,Perth Scorchers,Hobart Hurricanes,Hobart,0,2,Finn Allen,,,,,,,,,,,,,,,,,,,,,,14,7,Low,30.114788750000027
32,Finn Allen,Finn Allen,Perth Scorchers,Melbourne Renegades,Marvel,0,2,Finn Allen,,,,,,,,,,,,,,,,,,,,,,14,4,Middle,30.994203333333367
33,Finn Allen,Finn Allen,Perth Scorchers,Brisbane Heat,Perth Stadium,1,3,Finn Allen,,,,,,,,,,,,,,,,,,,,,,14,3,Middle,27.35544083333337
34,Finn Allen,Finn Allen,Perth Scorchers,Adelaide Strikers,Adelaide Oval,0,4,Finn Allen,,,,,,,,,,,,,,,,,,,,,,14,6,Low,29.190556250000032
35,Finn Allen,Finn Allen,Perth Scorchers,Sydney Thunder,Perth Stadium,1,5,Finn Allen,,,,,,,,,,,,,,,,,,,,,,14,5,Middle,29.935285833333364
36,Finn Allen,Finn Allen,Perth Scorchers,Melbourne Renegades,Perth Stadium,1,6,Finn Allen,,,,,,,,,,,,,,,,,,,,,,14,4,Middle,28.898015833333364
37,Finn Allen,Finn Allen,Perth Scorchers,Sydney Sixers,SCG,0,7,Finn Allen,,,,,,,,,,,,,,,,,,,,,,14,1,High,25.20971079761906
38,Finn Allen,Finn Allen,Perth Scorchers,Sydney Thunder,Sydney Showground,0,8,Finn Allen,,,,,,,,,,,,,,,,,,,,,,14,5,Middle,30.1580066666667
39,Finn Allen,Finn Allen,Perth Scorchers,Adelaide Strikers,Perth Stadium,1,9,Finn Allen,,,,,,,,,,,,,,,,,,,,,,14,6,Low,29.877821666666698
40,Fabian Allen,Fabian Allen,Adelaide Strikers,Sydney Thunder,Other,0,1,Fabian Allen,,,,,,,,,,,,,,,,,,,,,,14,5,Middle,37.82423999999999
41,Fabian Allen,Fabian Allen,Adelaide Strikers,Melbourne Stars,Adelaide Oval,1,2,Fabian Allen,,,,,,,,,,,,,,,,,,,,,,14,8,Low,41.097134999999994
42,Fabian Allen,Fabian Allen,Adelaide Strikers,Brisbane Heat,GABBA,0,2,Fabian Allen,,,,,,,,,,,,,,,,,,,,,,14,3,Middle,37.29026
43,Fabian Allen,Fabian Allen,Adelaide Strikers,Hobart Hurricanes,Adelaide Oval,1,3,Fabian Allen,,,,,,,,,,,,,,,,,,,,,,14,7,Low,40.398179999999996
44,Fabian Allen,Fabian Allen,Adelaide Strikers,Perth Scorchers,Adelaide Oval,1,4,Fabian Allen,,,,,,,,,,,,,,,,,,,,,,14,2,High,36.64008500000001
45,Fabian Allen,Fabian Allen,Adelaide Strikers,Melbourne Renegades,Marvel,0,4,Fabian Allen,,,,,,,,,,,,,,,,,,,,,,14,4,Middle,38.6442
46,Fabian Allen,Fabian Allen,Adelaide Strikers,Hobart Hurricanes,Hobart,0,5,Fabian Allen,,,,,,,,,,,,,,,,,,,,,,14,7,Low,39.29071
47,Fabian Allen,Fabian Allen,Adelaide Strikers,Brisbane Heat,Adelaide Oval,1,7,Fabian Allen,,,,,,,,,,,,,,,,,,,,,,14,3,Middle,37.727735
48,Fabian Allen,Fabian Allen,Adelaide Strikers,Sydney Sixers,Adelaide Oval,1,8,Fabian Allen,,,,,,,,,,,,,,,,,,,,,,14,1,High,38.79847999999999
49,Fabian Allen,Fabian Allen,Adelaide Strikers,Perth Scorchers,Perth Stadium,0,9,Fabian Allen,,,,,,,,,,,,,,,,,,,,,,14,2,High,35.943145000000015
50,Tom Alsop,Tom Alsop,Brisbane Heat,Melbourne Stars,Melbourne Cricket Ground,0,1,Tom Alsop,,,,,,,,,,,,,,,,,,,,,,14,8,Low,22.314040000000006
51,Tom Alsop,Tom Alsop,Brisbane Heat,Adelaide Strikers,GABBA,1,2,Tom Alsop,,,,,,,,,,,,,,,,,,,,,,14,6,Low,25.532286666666675
52,Tom Alsop,Tom Alsop,Brisbane Heat,Sydney Sixers,Perth Stadium,0,3,Tom Alsop,,,,,,,,,,,,,,,,,,,,,,14,1,High,19.03104988095237
53,Tom Alsop,Tom Alsop,Brisbane Heat,Perth Scorchers,GABBA,1,3,Tom Alsop,,,,,,,,,,,,,,,,,,,,,,14,2,High,23.024735178571436
54,Tom Alsop,Tom Alsop,Brisbane Heat,Melbourne Stars,GABBA,1,4,Tom Alsop,,,,,,,,,,,,,,,,,,,,,,14,8,Low,25.36178666666668
55,Tom Alsop,Tom Alsop,Brisbane Heat,Sydney Sixers,Other,0,5,Tom Alsop,,,,,,,,,,,,,,,,,,,,,,14,1,High,19.03104988095237
56,Tom Alsop,Tom Alsop,Brisbane Heat,Sydney Thunder,GABBA,1,6,Tom Alsop,,,,,,,,,,,,,,,,,,,,,,14,5,Middle,22.386549916666677
57,Tom Alsop,Tom Alsop,Brisbane Heat,Adelaide Strikers,Adelaide Oval,0,7,Tom Alsop,,,,,,,,,,,,,,,,,,,,,,14,6,Low,25.79532071428572
58,Tom Alsop,Tom Alsop,Brisbane Heat,Hobart Hurricanes,GABBA,1,8,Tom Alsop,,,,,,,,,,,,,,,,,,,,,,14,7,Low,24.796333333333333
59,Tom Alsop,Tom Alsop,Brisbane Heat,Melbourne Renegades,Marvel,0,9,Tom Alsop,,,,,,,,,,,,,,,,,,,,,,14,4,Middle,24.714650416666675
60,Cameron Bancroft,CT Bancroft,Sydney Thunder,Adelaide Strikers,Other,0,1,Cameron Bancroft,280.0,31.11111111111111,94.0,2.0,21.0,29.126639200414303,9.0,462.0,42.0,130.0,1.0,15.0,46.66690476129738,11.0,168.0,21.0,45.0,5.0,24.5,14.481515311399068,8.0,14,6,Low,34.65610000000003
61,Cameron Bancroft,CT Bancroft,Sydney Thunder,Sydney Sixers,Sydney Showground,1,2,Cameron Bancroft,280.0,31.11111111111111,94.0,2.0,21.0,29.126639200414303,9.0,462.0,42.0,130.0,1.0,15.0,46.66690476129738,11.0,168.0,21.0,45.0,5.0,24.5,14.481515311399068,8.0,14,1,High,22.339960000000016
62,Cameron Bancroft,CT Bancroft,Sydney Thunder,Melbourne Stars,Other,0,3,Cameron Bancroft,280.0,31.11111111111111,94.0,2.0,21.0,29.126639200414303,9.0,462.0,42.0,130.0,1.0,15.0,46.66690476129738,11.0,168.0,21.0,45.0,5.0,24.5,14.481515311399068,8.0,14,8,Low,38.31804999999994
63,Cameron Bancroft,CT Bancroft,Sydney Thunder,Melbourne Renegades,Sydney Showground,1,4,Cameron Bancroft,280.0,31.11111111111111,94.0,2.0,21.0,29.126639200414303,9.0,462.0,42.0,130.0,1.0,15.0,46.66690476129738,11.0,168.0,21.0,45.0,5.0,24.5,14.481515311399068,8.0,14,4,Middle,27.62009500000003
64,Cameron Bancroft,CT Bancroft,Sydney Thunder,Perth Scorchers,Perth Stadium,0,5,Cameron Bancroft,280.0,31.11111111111111,94.0,2.0,21.0,29.126639200414303,9.0,462.0,42.0,130.0,1.0,15.0,46.66690476129738,11.0,168.0,21.0,45.0,5.0,24.5,14.481515311399068,8.0,14,2,High,22.959690000000027
65,Cameron Bancroft,CT Bancroft,Sydney Thunder,Brisbane Heat,GABBA,0,6,Cameron Bancroft,280.0,31.11111111111111,94.0,2.0,21.0,29.126639200414303,9.0,462.0,42.0,130.0,1.0,15.0,46.66690476129738,11.0,168.0,21.0,45.0,5.0,24.5,14.481515311399068,8.0,14,3,Middle,31.222585000000045
66,Cameron Bancroft,CT Bancroft,Sydney Thunder,Hobart Hurricanes,Sydney Showground,1,6,Cameron Bancroft,280.0,31.11111111111111,94.0,2.0,21.0,29.126639200414303,9.0,462.0,42.0,130.0,1.0,15.0,46.66690476129738,11.0,168.0,21.0,45.0,5.0,24.5,14.481515311399068,8.0,14,7,Low,31.164655000000046
67,Cameron Bancroft,CT Bancroft,Sydney Thunder,Hobart Hurricanes,Hobart,0,7,Cameron Bancroft,280.0,31.11111111111111,94.0,2.0,21.0,29.126639200414303,9.0,462.0,42.0,130.0,1.0,15.0,46.66690476129738,11.0,168.0,21.0,45.0,5.0,24.5,14.481515311399068,8.0,14,7,Low,32.578180000000046
68,Cameron Bancroft,CT Bancroft,Sydney Thunder,Perth Scorchers,Sydney Showground,1,8,Cameron Bancroft,280.0,31.11111111111111,94.0,2.0,21.0,29.126639200414303,9.0,462.0,42.0,130.0,1.0,15.0,46.66690476129738,11.0,168.0,21.0,45.0,5.0,24.5,14.481515311399068,8.0,14,2,High,22.470075000000026
69,Cameron Bancroft,CT Bancroft,Sydney Thunder,Sydney Sixers,SCG,0,9,Cameron Bancroft,280.0,31.11111111111111,94.0,2.0,21.0,29.126639200414303,9.0,462.0,42.0,130.0,1.0,15.0,46.66690476129738,11.0,168.0,21.0,45.0,5.0,24.5,14.481515311399068,8.0,14,1,High,22.999530000000025
70,Xavier Bartlett,XC Bartlett,Brisbane Heat,Melbourne Stars,Melbourne Cricket Ground,0,1,Xavier Bartlett,659.0,59.90909090909091,94.0,27.0,63.0,24.455897225227893,11.0,274.0,45.66666666666666,102.0,3.0,40.0,41.27791984422988,6.0,494.0,70.57142857142857,112.0,27.0,70.0,33.530370029060435,7.0,14,8,Low,41.496594999999985
71,Xavier Bartlett,XC Bartlett,Brisbane Heat,Adelaide Strikers,GABBA,1,2,Xavier Bartlett,659.0,59.90909090909091,94.0,27.0,63.0,24.455897225227893,11.0,274.0,45.66666666666666,102.0,3.0,40.0,41.27791984422988,6.0,494.0,70.57142857142857,112.0,27.0,70.0,33.530370029060435,7.0,14,6,Low,45.46659499999999
72,Xavier Bartlett,XC Bartlett,Brisbane Heat,Sydney Sixers,Perth Stadium,0,3,Xavier Bartlett,659.0,59.90909090909091,94.0,27.0,63.0,24.455897225227893,11.0,274.0,45.66666666666666,102.0,3.0,40.0,41.27791984422988,6.0,494.0,70.57142857142857,112.0,27.0,70.0,33.530370029060435,7.0,14,1,High,34.82165
73,Xavier Bartlett,XC Bartlett,Brisbane Heat,Perth Scorchers,GABBA,1,3,Xavier Bartlett,659.0,59.90909090909091,94.0,27.0,63.0,24.455897225227893,11.0,274.0,45.66666666666666,102.0,3.0,40.0,41.27791984422988,6.0,494.0,70.57142857142857,112.0,27.0,70.0,33.530370029060435,7.0,14,2,High,37.008785
74,Xavier Bartlett,XC Bartlett,Brisbane Heat,Melbourne Stars,GABBA,1,4,Xavier Bartlett,659.0,59.90909090909091,94.0,27.0,63.0,24.455897225227893,11.0,274.0,45.66666666666666,102.0,3.0,40.0,41.27791984422988,6.0,494.0,70.57142857142857,112.0,27.0,70.0,33.530370029060435,7.0,14,8,Low,45.379584999999985
75,Xavier Bartlett,XC Bartlett,Brisbane Heat,Sydney Sixers,Other,0,5,Xavier Bartlett,659.0,59.90909090909091,94.0,27.0,63.0,24.455897225227893,11.0,274.0,45.66666666666666,102.0,3.0,40.0,41.27791984422988,6.0,494.0,70.57142857142857,112.0,27.0,70.0,33.530370029060435,7.0,14,1,High,34.82165
76,Xavier Bartlett,XC Bartlett,Brisbane Heat,Sydney Thunder,GABBA,1,6,Xavier Bartlett,659.0,59.90909090909091,94.0,27.0,63.0,24.455897225227893,11.0,274.0,45.66666666666666,102.0,3.0,40.0,41.27791984422988,6.0,494.0,70.57142857142857,112.0,27.0,70.0,33.530370029060435,7.0,14,5,Middle,41.844085
77,Xavier Bartlett,XC Bartlett,Brisbane Heat,Adelaide Strikers,Adelaide Oval,0,7,Xavier Bartlett,659.0,59.90909090909091,94.0,27.0,63.0,24.455897225227893,11.0,274.0,45.66666666666666,102.0,3.0,40.0,41.27791984422988,6.0,494.0,70.57142857142857,112.0,27.0,70.0,33.530370029060435,7.0,14,6,Low,41.684599999999996
78,Xavier Bartlett,XC Bartlett,Brisbane Heat,Hobart Hurricanes,GABBA,1,8,Xavier Bartlett,659.0,59.90909090909091,94.0,27.0,63.0,24.455897225227893,11.0,274.0,45.66666666666666,102.0,3.0,40.0,41.27791984422988,6.0,494.0,70.57142857142857,112.0,27.0,70.0,33.530370029060435,7.0,14,7,Low,44.97661499999999
79,Xavier Bartlett,XC Bartlett,Brisbane Heat,Melbourne Renegades,Marvel,0,9,Xavier Bartlett,659.0,59.90909090909091,94.0,27.0,63.0,24.455897225227893,11.0,274.0,45.66666666666666,102.0,3.0,40.0,41.27791984422988,6.0,494.0,70.57142857142857,112.0,27.0,70.0,33.530370029060435,7.0,14,4,Middle,39.891580000000005
80,James Bazley,JJ Bazley,Adelaide Strikers,Sydney Thunder,Other,0,1,James Bazley,153.0,21.857142857142858,58.0,1.0,14.0,22.025958711094894,7.0,730.0,48.66666666666666,146.0,3.0,35.0,44.093515342259735,15.0,660.0,60.0,115.0,23.0,56.0,28.421822601655933,11.0,14,5,Middle,28.254410000000018
81,James Bazley,JJ Bazley,Adelaide Strikers,Melbourne Stars,Adelaide Oval,1,2,James Bazley,153.0,21.857142857142858,58.0,1.0,14.0,22.025958711094894,7.0,730.0,48.66666666666666,146.0,3.0,35.0,44.093515342259735,15.0,660.0,60.0,115.0,23.0,56.0,28.421822601655933,11.0,14,8,Low,36.23844000000002
82,James Bazley,JJ Bazley,Adelaide Strikers,Brisbane Heat,GABBA,0,2,James Bazley,153.0,21.857142857142858,58.0,1.0,14.0,22.025958711094894,7.0,730.0,48.66666666666666,146.0,3.0,35.0,44.093515342259735,15.0,660.0,60.0,115.0,23.0,56.0,28.421822601655933,11.0,14,3,Middle,28.731340000000014
83,James Bazley,JJ Bazley,Adelaide Strikers,Hobart Hurricanes,Adelaide Oval,1,3,James Bazley,153.0,21.857142857142858,58.0,1.0,14.0,22.025958711094894,7.0,730.0,48.66666666666666,146.0,3.0,35.0,44.093515342259735,15.0,660.0,60.0,115.0,23.0,56.0,28.421822601655933,11.0,14,7,Low,34.128795000000025
84,James Bazley,JJ Bazley,Adelaide Strikers,Perth Scorchers,Adelaide Oval,1,4,James Bazley,153.0,21.857142857142858,58.0,1.0,14.0,22.025958711094894,7.0,730.0,48.66666666666666,146.0,3.0,35.0,44.093515342259735,15.0,660.0,60.0,115.0,23.0,56.0,28.421822601655933,11.0,14,2,High,26.126930000000012
85,James Bazley,JJ Bazley,Adelaide Strikers,Melbourne Renegades,Marvel,0,4,James Bazley,153.0,21.857142857142858,58.0,1.0,14.0,22.025958711094894,7.0,730.0,48.66666666666666,146.0,3.0,35.0,44.093515342259735,15.0,660.0,60.0,115.0,23.0,56.0,28.421822601655933,11.0,14,4,Middle,28.600925000000014
86,James Bazley,JJ Bazley,Adelaide Strikers,Hobart Hurricanes,Hobart,0,5,James Bazley,153.0,21.857142857142858,58.0,1.0,14.0,22.025958711094894,7.0,730.0,48.66666666666666,146.0,3.0,35.0,44.093515342259735,15.0,660.0,60.0,115.0,23.0,56.0,28.421822601655933,11.0,14,7,Low,34.12310500000001
87,James Bazley,JJ Bazley,Adelaide Strikers,Brisbane Heat,Adelaide Oval,1,7,James Bazley,153.0,21.857142857142858,58.0,1.0,14.0,22.025958711094894,7.0,730.0,48.66666666666666,146.0,3.0,35.0,44.093515342259735,15.0,660.0,60.0,115.0,23.0,56.0,28.421822601655933,11.0,14,3,Middle,29.205355000000015
88,James Bazley,JJ Bazley,Adelaide Strikers,Sydney Sixers,Adelaide Oval,1,8,James Bazley,153.0,21.857142857142858,58.0,1.0,14.0,22.025958711094894,7.0,730.0,48.66666666666666,146.0,3.0,35.0,44.093515342259735,15.0,660.0,60.0,115.0,23.0,56.0,28.421822601655933,11.0,14,1,High,27.93082500000002
89,James Bazley,JJ Bazley,Adelaide Strikers,Perth Scorchers,Perth Stadium,0,9,James Bazley,153.0,21.857142857142858,58.0,1.0,14.0,22.025958711094894,7.0,730.0,48.66666666666666,146.0,3.0,35.0,44.093515342259735,15.0,660.0,60.0,115.0,23.0,56.0,28.421822601655933,11.0,14,2,High,25.564430000000012
90,Mahli Beardman,Mahli Beardman,Perth Scorchers,Melbourne Stars,Perth Stadium,1,1,Mahli Beardman,,,,,,,,,,,,,,,,,,,,,,14,8,Low,25.36178666666668
91,Mahli Beardman,Mahli Beardman,Perth Scorchers,Hobart Hurricanes,Hobart,0,2,Mahli Beardman,,,,,,,,,,,,,,,,,,,,,,14,7,Low,25.50111500000001
92,Mahli Beardman,Mahli Beardman,Perth Scorchers,Melbourne Renegades,Marvel,0,2,Mahli Beardman,,,,,,,,,,,,,,,,,,,,,,14,4,Middle,24.714650416666675
