,Name,player,Team,Home_f,Round,Full_Name,season_fp_lag1,avg_season_fp_lag1,max_season_fp_lag1,min_season_fp_lag1,med_season_fp_lag1,sd_season_fp_lag1,match_cnt_lag1,season_fp_lag2,avg_season_fp_lag2,max_season_fp_lag2,min_season_fp_lag2,med_season_fp_lag2,sd_season_fp_lag2,match_cnt_lag2,season_fp_lag3,avg_season_fp_lag3,max_season_fp_lag3,min_season_fp_lag3,med_season_fp_lag3,sd_season_fp_lag3,match_cnt_lag3,season,rank,Opposition,Venue,opp_Adelaide Strikers,opp_Brisbane Heat,opp_Hobart Hurricanes,opp_Melbourne Renegades,opp_Melbourne Stars,opp_Perth Scorchers,opp_Sydney Sixers,opp_Sydney Thunder,venue_Adelaide Oval,venue_GABBA,venue_Hobart,venue_Marvel,venue_Melbourne Cricket Ground,venue_Other,venue_Perth Stadium,venue_SCG,venue_Sydney Showground,rank_group_High,rank_group_Low,rank_group_Middle,Home_Adelaide Strikers,Home_Melbourne Stars,Home_Melbourne Renegades,Home_Brisbane Heat,Home_Perth Scorchers,Home_Sydney Sixers,Home_Sydney Thunder,Home_Hobart Hurricanes,Game,prev_game_fp,last_2g_avg_fp,last_3g_avg_fp,curr_seas_total_fp,curr_seas_avg_fp,curr_seas_max_fp,curr_seas_min_fp,curr_seas_std_fp,match_cnt,over_1_f,over_2_f,over_3_f,over_4_f,over_5_f,over_6_f,over_7_f,over_8_f,over_9_f,over_10_f,over_11_f,over_12_f,over_13_f,over_14_f,over_15_f,over_16_f,over_17_f,over_18_f,over_19_f,over_20_f,bat_position_1.0,bat_position_2.0,bat_position_3.0,bat_position_4.0,bat_position_5.0,bat_position_6.0,bat_position_7.0,bat_position_8.0,bat_position_9.0,bat_position_10.0,bat_position_11.0,bat_position_DNB,exp_pts
1255,Matthew Spoors,Matthew Spoors,Perth Scorchers,1,5,Matthew Spoors,,,,,,,,,,,,,,,,,,,,,,14,5,Sydney Thunder,Perth Stadium,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,3,30.0,30.0,30.0,30.0,30.0,30.0,30.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.26363499999999
1256,Matthew Spoors,Matthew Spoors,Perth Scorchers,1,6,Matthew Spoors,,,,,,,,,,,,,,,,,,,,,,14,3,Melbourne Renegades,Perth Stadium,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,3,30.0,30.0,30.0,30.0,30.0,30.0,30.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.04066999999999
1257,Matthew Spoors,Matthew Spoors,Perth Scorchers,0,7,Matthew Spoors,,,,,,,,,,,,,,,,,,,,,,14,1,Sydney Sixers,SCG,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,30.0,30.0,30.0,30.0,30.0,30.0,30.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31.242325000000022
1258,Matthew Spoors,Matthew Spoors,Perth Scorchers,0,8,Matthew Spoors,,,,,,,,,,,,,,,,,,,,,,14,5,Sydney Thunder,Sydney Showground,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,30.0,30.0,30.0,30.0,30.0,30.0,30.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.35362999999998
1259,Matthew Spoors,Matthew Spoors,Perth Scorchers,1,9,Matthew Spoors,,,,,,,,,,,,,,,,,,,,,,14,7,Adelaide Strikers,Perth Stadium,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,3,30.0,30.0,30.0,30.0,30.0,30.0,30.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.80263999999999
1260,Billy Stanlake,B Stanlake,Hobart Hurricanes,0,1,Billy Stanlake,7.0,7.0,7.0,7.0,7.0,,1.0,,,,,,,,,,,,,,,14,3,Melbourne Renegades,Other,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,33.0,27.0,27.0,80.0,26.666666666666668,33.0,21.0,6.027713773341707,3.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,36.308785
1261,Billy Stanlake,B Stanlake,Hobart Hurricanes,1,2,Billy Stanlake,7.0,7.0,7.0,7.0,7.0,,1.0,,,,,,,,,,,,,,,14,2,Perth Scorchers,Hobart,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,33.0,27.0,27.0,80.0,26.666666666666668,33.0,21.0,6.027713773341707,3.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,36.91888000000001
1262,Billy Stanlake,B Stanlake,Hobart Hurricanes,0,3,Billy Stanlake,7.0,7.0,7.0,7.0,7.0,,1.0,,,,,,,,,,,,,,,14,7,Adelaide Strikers,Adelaide Oval,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,33.0,27.0,27.0,80.0,26.666666666666668,33.0,21.0,6.027713773341707,3.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,37.856255
1263,Billy Stanlake,B Stanlake,Hobart Hurricanes,1,4,Billy Stanlake,7.0,7.0,7.0,7.0,7.0,,1.0,,,,,,,,,,,,,,,14,1,Sydney Sixers,Hobart,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,33.0,27.0,27.0,80.0,26.666666666666668,33.0,21.0,6.027713773341707,3.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,38.0904
1264,Billy Stanlake,B Stanlake,Hobart Hurricanes,1,5,Billy Stanlake,7.0,7.0,7.0,7.0,7.0,,1.0,,,,,,,,,,,,,,,14,7,Adelaide Strikers,Hobart,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,33.0,27.0,27.0,80.0,26.666666666666668,33.0,21.0,6.027713773341707,3.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,38.78225499999999
1265,Billy Stanlake,B Stanlake,Hobart Hurricanes,0,6,Billy Stanlake,7.0,7.0,7.0,7.0,7.0,,1.0,,,,,,,,,,,,,,,14,5,Sydney Thunder,Sydney Showground,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,33.0,27.0,27.0,80.0,26.666666666666668,33.0,21.0,6.027713773341707,3.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,34.31331500000001
1266,Billy Stanlake,B Stanlake,Hobart Hurricanes,1,7,Billy Stanlake,7.0,7.0,7.0,7.0,7.0,,1.0,,,,,,,,,,,,,,,14,5,Sydney Thunder,Hobart,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,33.0,27.0,27.0,80.0,26.666666666666668,33.0,21.0,6.027713773341707,3.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,35.58882000000001
