,Name,player,Team,opp,venue,Home_f,Round,Full_Name,season_fp_lag1,avg_season_fp_lag1,max_season_fp_lag1,min_season_fp_lag1,med_season_fp_lag1,sd_season_fp_lag1,match_cnt_lag1,season_fp_lag2,avg_season_fp_lag2,max_season_fp_lag2,min_season_fp_lag2,med_season_fp_lag2,sd_season_fp_lag2,match_cnt_lag2,season_fp_lag3,avg_season_fp_lag3,max_season_fp_lag3,min_season_fp_lag3,med_season_fp_lag3,sd_season_fp_lag3,match_cnt_lag3,season,rank,rank_group,exp_pts
60,Cameron Bancroft,CT Bancroft,Sydney Thunder,Adelaide Strikers,Other,0,1,Cameron Bancroft,280.0,31.11111111111111,94.0,2.0,21.0,29.126639200414303,9.0,462.0,42.0,130.0,1.0,15.0,46.66690476129738,11.0,168.0,21.0,45.0,5.0,24.5,14.481515311399068,8.0,14,5,Middle,29.60830830708179
61,Cameron Bancroft,CT Bancroft,Sydney Thunder,Sydney Sixers,Sydney Showground,1,2,Cameron Bancroft,280.0,31.11111111111111,94.0,2.0,21.0,29.126639200414303,9.0,462.0,42.0,130.0,1.0,15.0,46.66690476129738,11.0,168.0,21.0,45.0,5.0,24.5,14.481515311399068,8.0,14,5,Middle,33.7106153192641
62,Cameron Bancroft,CT Bancroft,Sydney Thunder,Melbourne Stars,Other,0,3,Cameron Bancroft,280.0,31.11111111111111,94.0,2.0,21.0,29.126639200414303,9.0,462.0,42.0,130.0,1.0,15.0,46.66690476129738,11.0,168.0,21.0,45.0,5.0,24.5,14.481515311399068,8.0,14,5,Middle,34.09088458560989
63,Cameron Bancroft,CT Bancroft,Sydney Thunder,Melbourne Renegades,Sydney Showground,1,4,Cameron Bancroft,280.0,31.11111111111111,94.0,2.0,21.0,29.126639200414303,9.0,462.0,42.0,130.0,1.0,15.0,46.66690476129738,11.0,168.0,21.0,45.0,5.0,24.5,14.481515311399068,8.0,14,5,Middle,31.184514699999976
64,Cameron Bancroft,CT Bancroft,Sydney Thunder,Perth Scorchers,Perth Stadium,0,5,Cameron Bancroft,280.0,31.11111111111111,94.0,2.0,21.0,29.126639200414303,9.0,462.0,42.0,130.0,1.0,15.0,46.66690476129738,11.0,168.0,21.0,45.0,5.0,24.5,14.481515311399068,8.0,14,5,Middle,30.743195478128968
65,Cameron Bancroft,CT Bancroft,Sydney Thunder,Brisbane Heat,GABBA,0,6,Cameron Bancroft,280.0,31.11111111111111,94.0,2.0,21.0,29.126639200414303,9.0,462.0,42.0,130.0,1.0,15.0,46.66690476129738,11.0,168.0,21.0,45.0,5.0,24.5,14.481515311399068,8.0,14,5,Middle,27.428217029503628
66,Cameron Bancroft,CT Bancroft,Sydney Thunder,Hobart Hurricanes,Sydney Showground,1,6,Cameron Bancroft,280.0,31.11111111111111,94.0,2.0,21.0,29.126639200414303,9.0,462.0,42.0,130.0,1.0,15.0,46.66690476129738,11.0,168.0,21.0,45.0,5.0,24.5,14.481515311399068,8.0,14,5,Middle,33.79972679401155
67,Cameron Bancroft,CT Bancroft,Sydney Thunder,Hobart Hurricanes,Hobart,0,7,Cameron Bancroft,280.0,31.11111111111111,94.0,2.0,21.0,29.126639200414303,9.0,462.0,42.0,130.0,1.0,15.0,46.66690476129738,11.0,168.0,21.0,45.0,5.0,24.5,14.481515311399068,8.0,14,5,Middle,33.35032370455634
68,Cameron Bancroft,CT Bancroft,Sydney Thunder,Perth Scorchers,Sydney Showground,1,8,Cameron Bancroft,280.0,31.11111111111111,94.0,2.0,21.0,29.126639200414303,9.0,462.0,42.0,130.0,1.0,15.0,46.66690476129738,11.0,168.0,21.0,45.0,5.0,24.5,14.481515311399068,8.0,14,5,Middle,32.80787417857143
69,Cameron Bancroft,CT Bancroft,Sydney Thunder,Sydney Sixers,SCG,0,9,Cameron Bancroft,280.0,31.11111111111111,94.0,2.0,21.0,29.126639200414303,9.0,462.0,42.0,130.0,1.0,15.0,46.66690476129738,11.0,168.0,21.0,45.0,5.0,24.5,14.481515311399068,8.0,14,5,Middle,35.13575936125171
70,Xavier Bartlett,XC Bartlett,Brisbane Heat,Melbourne Stars,Melbourne Cricket Ground,0,1,Xavier Bartlett,659.0,59.90909090909091,94.0,27.0,63.0,24.455897225227893,11.0,274.0,45.66666666666666,102.0,3.0,40.0,41.27791984422988,6.0,494.0,70.57142857142857,112.0,27.0,70.0,33.530370029060435,7.0,14,3,Middle,51.34526949639254
71,Xavier Bartlett,XC Bartlett,Brisbane Heat,Adelaide Strikers,GABBA,1,2,Xavier Bartlett,659.0,59.90909090909091,94.0,27.0,63.0,24.455897225227893,11.0,274.0,45.66666666666666,102.0,3.0,40.0,41.27791984422988,6.0,494.0,70.57142857142857,112.0,27.0,70.0,33.530370029060435,7.0,14,3,Middle,47.74553028571431
72,Xavier Bartlett,XC Bartlett,Brisbane Heat,Sydney Sixers,Perth Stadium,0,3,Xavier Bartlett,659.0,59.90909090909091,94.0,27.0,63.0,24.455897225227893,11.0,274.0,45.66666666666666,102.0,3.0,40.0,41.27791984422988,6.0,494.0,70.57142857142857,112.0,27.0,70.0,33.530370029060435,7.0,14,3,Middle,45.51469845336237
73,Xavier Bartlett,XC Bartlett,Brisbane Heat,Perth Scorchers,GABBA,1,3,Xavier Bartlett,659.0,59.90909090909091,94.0,27.0,63.0,24.455897225227893,11.0,274.0,45.66666666666666,102.0,3.0,40.0,41.27791984422988,6.0,494.0,70.57142857142857,112.0,27.0,70.0,33.530370029060435,7.0,14,3,Middle,50.874653855762645
74,Xavier Bartlett,XC Bartlett,Brisbane Heat,Melbourne Stars,GABBA,1,4,Xavier Bartlett,659.0,59.90909090909091,94.0,27.0,63.0,24.455897225227893,11.0,274.0,45.66666666666666,102.0,3.0,40.0,41.27791984422988,6.0,494.0,70.57142857142857,112.0,27.0,70.0,33.530370029060435,7.0,14,3,Middle,53.728327380952415
75,Xavier Bartlett,XC Bartlett,Brisbane Heat,Sydney Sixers,Other,0,5,Xavier Bartlett,659.0,59.90909090909091,94.0,27.0,63.0,24.455897225227893,11.0,274.0,45.66666666666666,102.0,3.0,40.0,41.27791984422988,6.0,494.0,70.57142857142857,112.0,27.0,70.0,33.530370029060435,7.0,14,3,Middle,45.51469845336237
76,Xavier Bartlett,XC Bartlett,Brisbane Heat,Sydney Thunder,GABBA,1,6,Xavier Bartlett,659.0,59.90909090909091,94.0,27.0,63.0,24.455897225227893,11.0,274.0,45.66666666666666,102.0,3.0,40.0,41.27791984422988,6.0,494.0,70.57142857142857,112.0,27.0,70.0,33.530370029060435,7.0,14,3,Middle,46.091520895238126
77,Xavier Bartlett,XC Bartlett,Brisbane Heat,Adelaide Strikers,Adelaide Oval,0,7,Xavier Bartlett,659.0,59.90909090909091,94.0,27.0,63.0,24.455897225227893,11.0,274.0,45.66666666666666,102.0,3.0,40.0,41.27791984422988,6.0,494.0,70.57142857142857,112.0,27.0,70.0,33.530370029060435,7.0,14,3,Middle,45.98686297619048
78,Xavier Bartlett,XC Bartlett,Brisbane Heat,Hobart Hurricanes,GABBA,1,8,Xavier Bartlett,659.0,59.90909090909091,94.0,27.0,63.0,24.455897225227893,11.0,274.0,45.66666666666666,102.0,3.0,40.0,41.27791984422988,6.0,494.0,70.57142857142857,112.0,27.0,70.0,33.530370029060435,7.0,14,3,Middle,47.15470331809525
79,Xavier Bartlett,XC Bartlett,Brisbane Heat,Melbourne Renegades,Marvel,0,9,Xavier Bartlett,659.0,59.90909090909091,94.0,27.0,63.0,24.455897225227893,11.0,274.0,45.66666666666666,102.0,3.0,40.0,41.27791984422988,6.0,494.0,70.57142857142857,112.0,27.0,70.0,33.530370029060435,7.0,14,3,Middle,49.82759606263963
