,match_id,player,season,resp_var,team,season_fp_lag1,avg_season_fp_lag1,max_season_fp_lag1,min_season_fp_lag1,med_season_fp_lag1,sd_season_fp_lag1,match_cnt_lag1,season_fp_lag2,avg_season_fp_lag2,max_season_fp_lag2,min_season_fp_lag2,med_season_fp_lag2,sd_season_fp_lag2,match_cnt_lag2,season_fp_lag3,avg_season_fp_lag3,max_season_fp_lag3,min_season_fp_lag3,med_season_fp_lag3,sd_season_fp_lag3,match_cnt_lag3,Home_f,rank,opp_Adelaide Strikers,opp_Brisbane Heat,opp_Hobart Hurricanes,opp_Melbourne Renegades,opp_Melbourne Stars,opp_Perth Scorchers,opp_Sydney Sixers,opp_Sydney Thunder,venue_Adelaide Oval,venue_GABBA,venue_Hobart,venue_Marvel,venue_Melbourne Cricket Ground,venue_Other,venue_Perth Stadium,venue_SCG,venue_Sydney Showground,rank_group_High,rank_group_Low,rank_group_Middle,Home_Adelaide Strikers,Home_Melbourne Stars,Home_Melbourne Renegades,Home_Brisbane Heat,Home_Perth Scorchers,Home_Sydney Sixers,Home_Sydney Thunder,Home_Hobart Hurricanes
34,1023647.0,MJ Lumb,6,2.0,Sydney Sixers,299.0,42.714285714285715,98.0,14.0,37.0,27.420881858626682,7.0,334.0,33.4,99.0,1.0,29.0,30.63476601655199,10.0,262.0,32.75,76.0,1.0,31.0,30.569592735265545,8.0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
35,1023647.0,MJ Swepson,6,51.0,Brisbane Heat,111.0,55.5,62.0,49.0,55.5,9.192388155425117,2.0,,,,,,,,,,,,,,,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
36,1023647.0,MT Steketee,6,69.0,Brisbane Heat,87.0,21.75,28.0,5.0,27.0,11.176612486199325,4.0,100.0,25.0,60.0,6.0,17.0,25.534290669607408,4.0,186.0,37.2,68.0,-4.0,37.0,28.208154849263007,5.0,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
37,1023647.0,NJ Maddinson,6,1.0,Sydney Sixers,194.0,32.333333333333336,105.0,0.0,21.0,39.45461527713414,6.0,421.0,42.1,120.0,2.0,22.5,42.077837925022294,10.0,287.0,31.88888888888889,86.0,0.0,18.0,31.750765520080158,9.0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
38,1023647.0,NM Lyon,6,116.0,Sydney Sixers,216.0,72.0,137.0,29.0,50.0,57.262553208881634,3.0,234.0,58.5,99.0,29.0,53.0,29.4561821468205,4.0,193.0,48.25,106.0,7.0,40.0,44.32738055273136,4.0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
39,1023647.0,S Badree,6,65.0,Brisbane Heat,356.0,44.5,137.0,3.0,36.0,41.11308446572349,8.0,,,,,,,,,,,,,,,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
40,1023647.0,SA Abbott,6,101.0,Sydney Sixers,315.0,45.0,98.0,22.0,39.0,26.369173922088144,7.0,349.0,34.9,74.0,2.0,32.5,23.249611705240245,10.0,4.0,2.0,2.0,2.0,2.0,0.0,2.0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41,1023647.0,SD Heazlett,6,0.01,Brisbane Heat,41.0,13.666666666666666,26.0,1.0,14.0,12.503332889007368,3.0,,,,,,,,,,,,,,,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
42,1023645.0,AC Agar,6,32.0,Perth Scorchers,227.0,45.4,103.0,7.0,41.0,36.44585024388922,5.0,333.0,41.625,80.0,3.0,48.0,27.38580184798581,8.0,2.0,2.0,2.0,2.0,2.0,,1.0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
43,1023645.0,AC Voges,6,13.0,Perth Scorchers,134.0,44.666666666666664,72.0,2.0,60.0,37.43438704364389,3.0,260.0,28.88888888888889,79.0,2.0,32.0,23.918844267880317,9.0,262.0,32.75,71.0,2.0,27.5,27.4004692347725,8.0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
