,Name,player,Team,opp,venue,Home_f,Round,Full_Name,season_fp_lag1,avg_season_fp_lag1,max_season_fp_lag1,min_season_fp_lag1,med_season_fp_lag1,sd_season_fp_lag1,match_cnt_lag1,season_fp_lag2,avg_season_fp_lag2,max_season_fp_lag2,min_season_fp_lag2,med_season_fp_lag2,sd_season_fp_lag2,match_cnt_lag2,season_fp_lag3,avg_season_fp_lag3,max_season_fp_lag3,min_season_fp_lag3,med_season_fp_lag3,sd_season_fp_lag3,match_cnt_lag3,season,rank,rank_group,exp_pts
408,Laurie Evans,LJ Evans,Melbourne Renegades,Hobart Hurricanes,Hobart,0,8,Laurie Evans,432.0,61.71428571428572,120.0,5.0,49.0,43.21926378253987,7.0,,,,,,,,486.0,40.5,111.0,0.0,28.5,36.385561571990216,12.0,14,6,Low,36.11545600000001
409,Laurie Evans,LJ Evans,Melbourne Renegades,Brisbane Heat,Marvel,1,9,Laurie Evans,432.0,61.71428571428572,120.0,5.0,49.0,43.21926378253987,7.0,,,,,,,,486.0,40.5,111.0,0.0,28.5,36.385561571990216,12.0,14,6,Low,44.329954666666694
410,Sam Fanning,S Fanning,Perth Scorchers,Melbourne Stars,Perth Stadium,1,1,Sam Fanning,51.0,51.0,51.0,51.0,51.0,,1.0,,,,,,,,,,,,,,,14,1,High,26.82569249999998
411,Sam Fanning,S Fanning,Perth Scorchers,Hobart Hurricanes,Hobart,0,2,Sam Fanning,51.0,51.0,51.0,51.0,51.0,,1.0,,,,,,,,,,,,,,,14,1,High,22.279419999999995
412,Sam Fanning,S Fanning,Perth Scorchers,Melbourne Renegades,Marvel,0,2,Sam Fanning,51.0,51.0,51.0,51.0,51.0,,1.0,,,,,,,,,,,,,,,14,1,High,28.882896666666657
413,Sam Fanning,S Fanning,Perth Scorchers,Brisbane Heat,Perth Stadium,1,3,Sam Fanning,51.0,51.0,51.0,51.0,51.0,,1.0,,,,,,,,,,,,,,,14,1,High,26.22257099999999
414,Sam Fanning,S Fanning,Perth Scorchers,Adelaide Strikers,Adelaide Oval,0,4,Sam Fanning,51.0,51.0,51.0,51.0,51.0,,1.0,,,,,,,,,,,,,,,14,1,High,24.678939999999997
415,Sam Fanning,S Fanning,Perth Scorchers,Sydney Thunder,Perth Stadium,1,5,Sam Fanning,51.0,51.0,51.0,51.0,51.0,,1.0,,,,,,,,,,,,,,,14,1,High,25.97772399999999
416,Sam Fanning,S Fanning,Perth Scorchers,Melbourne Renegades,Perth Stadium,1,6,Sam Fanning,51.0,51.0,51.0,51.0,51.0,,1.0,,,,,,,,,,,,,,,14,1,High,29.512074500000004
417,Sam Fanning,S Fanning,Perth Scorchers,Sydney Sixers,SCG,0,7,Sam Fanning,51.0,51.0,51.0,51.0,51.0,,1.0,,,,,,,,,,,,,,,14,1,High,27.037155999999992
418,Sam Fanning,S Fanning,Perth Scorchers,Sydney Thunder,Sydney Showground,0,8,Sam Fanning,51.0,51.0,51.0,51.0,51.0,,1.0,,,,,,,,,,,,,,,14,1,High,24.929115333333325
419,Sam Fanning,S Fanning,Perth Scorchers,Adelaide Strikers,Perth Stadium,1,9,Sam Fanning,51.0,51.0,51.0,51.0,51.0,,1.0,,,,,,,,,,,,,,,14,1,High,26.536362
420,Lockie Ferguson,Lockie Ferguson,Sydney Thunder,Adelaide Strikers,Other,0,1,Lockie Ferguson,,,,,,,,,,,,,,,,,,,,,,14,4,Middle,48.399848095238085
421,Lockie Ferguson,Lockie Ferguson,Sydney Thunder,Sydney Sixers,Sydney Showground,1,2,Lockie Ferguson,,,,,,,,,,,,,,,,,,,,,,14,4,Middle,46.10792528571428
422,Lockie Ferguson,Lockie Ferguson,Sydney Thunder,Melbourne Stars,Other,0,3,Lockie Ferguson,,,,,,,,,,,,,,,,,,,,,,14,4,Middle,45.17025099999999
423,Lockie Ferguson,Lockie Ferguson,Sydney Thunder,Melbourne Renegades,Sydney Showground,1,4,Lockie Ferguson,,,,,,,,,,,,,,,,,,,,,,14,4,Middle,44.69087342857143
424,Lockie Ferguson,Lockie Ferguson,Sydney Thunder,Perth Scorchers,Perth Stadium,0,5,Lockie Ferguson,,,,,,,,,,,,,,,,,,,,,,14,4,Middle,48.68241576190476
425,Lockie Ferguson,Lockie Ferguson,Sydney Thunder,Brisbane Heat,GABBA,0,6,Lockie Ferguson,,,,,,,,,,,,,,,,,,,,,,14,4,Middle,53.48759142857143
426,Lockie Ferguson,Lockie Ferguson,Sydney Thunder,Hobart Hurricanes,Sydney Showground,1,6,Lockie Ferguson,,,,,,,,,,,,,,,,,,,,,,14,4,Middle,47.24222000000001
427,Lockie Ferguson,Lockie Ferguson,Sydney Thunder,Hobart Hurricanes,Hobart,0,7,Lockie Ferguson,,,,,,,,,,,,,,,,,,,,,,14,4,Middle,46.16369666666666
428,Lockie Ferguson,Lockie Ferguson,Sydney Thunder,Perth Scorchers,Sydney Showground,1,8,Lockie Ferguson,,,,,,,,,,,,,,,,,,,,,,14,4,Middle,51.58367242857143
429,Lockie Ferguson,Lockie Ferguson,Sydney Thunder,Sydney Sixers,SCG,0,9,Lockie Ferguson,,,,,,,,,,,,,,,,,,,,,,14,4,Middle,43.93855195238094
430,Jake Fraser-McGurk,J Fraser-McGurk,Melbourne Renegades,Sydney Sixers,SCG,0,1,Jake Fraser-McGurk,362.0,45.25,105.0,0.0,39.0,40.801785675209295,8.0,50.0,8.333333333333334,29.0,1.0,4.0,10.782702196883056,6.0,187.0,23.375,46.0,3.0,26.0,14.831794997812734,8.0,14,6,Low,39.24157266666667
431,Jake Fraser-McGurk,J Fraser-McGurk,Melbourne Renegades,Hobart Hurricanes,Other,0,1,Jake Fraser-McGurk,362.0,45.25,105.0,0.0,39.0,40.801785675209295,8.0,50.0,8.333333333333334,29.0,1.0,4.0,10.782702196883056,6.0,187.0,23.375,46.0,3.0,26.0,14.831794997812734,8.0,14,6,Low,32.39748066666667
432,Jake Fraser-McGurk,J Fraser-McGurk,Melbourne Renegades,Perth Scorchers,Marvel,1,2,Jake Fraser-McGurk,362.0,45.25,105.0,0.0,39.0,40.801785675209295,8.0,50.0,8.333333333333334,29.0,1.0,4.0,10.782702196883056,6.0,187.0,23.375,46.0,3.0,26.0,14.831794997812734,8.0,14,6,Low,37.457814333333346
433,Jake Fraser-McGurk,J Fraser-McGurk,Melbourne Renegades,Sydney Thunder,Sydney Showground,0,4,Jake Fraser-McGurk,362.0,45.25,105.0,0.0,39.0,40.801785675209295,8.0,50.0,8.333333333333334,29.0,1.0,4.0,10.782702196883056,6.0,187.0,23.375,46.0,3.0,26.0,14.831794997812734,8.0,14,6,Low,36.94740266666668
434,Jake Fraser-McGurk,J Fraser-McGurk,Melbourne Renegades,Adelaide Strikers,Marvel,1,4,Jake Fraser-McGurk,362.0,45.25,105.0,0.0,39.0,40.801785675209295,8.0,50.0,8.333333333333334,29.0,1.0,4.0,10.782702196883056,6.0,187.0,23.375,46.0,3.0,26.0,14.831794997812734,8.0,14,6,Low,38.10035666666668
435,Jake Fraser-McGurk,J Fraser-McGurk,Melbourne Renegades,Melbourne Stars,Melbourne Cricket Ground,0,5,Jake Fraser-McGurk,362.0,45.25,105.0,0.0,39.0,40.801785675209295,8.0,50.0,8.333333333333334,29.0,1.0,4.0,10.782702196883056,6.0,187.0,23.375,46.0,3.0,26.0,14.831794997812734,8.0,14,6,Low,34.72761933333334
436,Jake Fraser-McGurk,J Fraser-McGurk,Melbourne Renegades,Perth Scorchers,Perth Stadium,0,6,Jake Fraser-McGurk,362.0,45.25,105.0,0.0,39.0,40.801785675209295,8.0,50.0,8.333333333333334,29.0,1.0,4.0,10.782702196883056,6.0,187.0,23.375,46.0,3.0,26.0,14.831794997812734,8.0,14,6,Low,35.15196
437,Jake Fraser-McGurk,J Fraser-McGurk,Melbourne Renegades,Melbourne Stars,Marvel,1,7,Jake Fraser-McGurk,362.0,45.25,105.0,0.0,39.0,40.801785675209295,8.0,50.0,8.333333333333334,29.0,1.0,4.0,10.782702196883056,6.0,187.0,23.375,46.0,3.0,26.0,14.831794997812734,8.0,14,6,Low,37.39382933333334
438,Jake Fraser-McGurk,J Fraser-McGurk,Melbourne Renegades,Hobart Hurricanes,Hobart,0,8,Jake Fraser-McGurk,362.0,45.25,105.0,0.0,39.0,40.801785675209295,8.0,50.0,8.333333333333334,29.0,1.0,4.0,10.782702196883056,6.0,187.0,23.375,46.0,3.0,26.0,14.831794997812734,8.0,14,6,Low,32.39748066666667
439,Jake Fraser-McGurk,J Fraser-McGurk,Melbourne Renegades,Brisbane Heat,Marvel,1,9,Jake Fraser-McGurk,362.0,45.25,105.0,0.0,39.0,40.801785675209295,8.0,50.0,8.333333333333334,29.0,1.0,4.0,10.782702196883056,6.0,187.0,23.375,46.0,3.0,26.0,14.831794997812734,8.0,14,6,Low,41.24059466666669
440,Matthew Gilkes,M Gilkes,Sydney Thunder,Adelaide Strikers,Other,0,1,Matthew Gilkes,21.0,5.25,18.0,0.0,1.5,8.616843969807043,4.0,362.0,24.133333333333333,94.0,0.0,7.0,32.49586054224372,15.0,390.0,27.857142857142858,128.0,1.0,14.5,34.94359662448823,14.0,14,4,Middle,23.020416999999725
441,Matthew Gilkes,M Gilkes,Sydney Thunder,Sydney Sixers,Sydney Showground,1,2,Matthew Gilkes,21.0,5.25,18.0,0.0,1.5,8.616843969807043,4.0,362.0,24.133333333333333,94.0,0.0,7.0,32.49586054224372,15.0,390.0,27.857142857142858,128.0,1.0,14.5,34.94359662448823,14.0,14,4,Middle,22.73631199999984
442,Matthew Gilkes,M Gilkes,Sydney Thunder,Melbourne Stars,Other,0,3,Matthew Gilkes,21.0,5.25,18.0,0.0,1.5,8.616843969807043,4.0,362.0,24.133333333333333,94.0,0.0,7.0,32.49586054224372,15.0,390.0,27.857142857142858,128.0,1.0,14.5,34.94359662448823,14.0,14,4,Middle,23.749879499999782
443,Matthew Gilkes,M Gilkes,Sydney Thunder,Melbourne Renegades,Sydney Showground,1,4,Matthew Gilkes,21.0,5.25,18.0,0.0,1.5,8.616843969807043,4.0,362.0,24.133333333333333,94.0,0.0,7.0,32.49586054224372,15.0,390.0,27.857142857142858,128.0,1.0,14.5,34.94359662448823,14.0,14,4,Middle,27.856380999999867
444,Matthew Gilkes,M Gilkes,Sydney Thunder,Perth Scorchers,Perth Stadium,0,5,Matthew Gilkes,21.0,5.25,18.0,0.0,1.5,8.616843969807043,4.0,362.0,24.133333333333333,94.0,0.0,7.0,32.49586054224372,15.0,390.0,27.857142857142858,128.0,1.0,14.5,34.94359662448823,14.0,14,4,Middle,22.196189999999802
445,Matthew Gilkes,M Gilkes,Sydney Thunder,Brisbane Heat,GABBA,0,6,Matthew Gilkes,21.0,5.25,18.0,0.0,1.5,8.616843969807043,4.0,362.0,24.133333333333333,94.0,0.0,7.0,32.49586054224372,15.0,390.0,27.857142857142858,128.0,1.0,14.5,34.94359662448823,14.0,14,4,Middle,21.70304199999981
446,Matthew Gilkes,M Gilkes,Sydney Thunder,Hobart Hurricanes,Sydney Showground,1,6,Matthew Gilkes,21.0,5.25,18.0,0.0,1.5,8.616843969807043,4.0,362.0,24.133333333333333,94.0,0.0,7.0,32.49586054224372,15.0,390.0,27.857142857142858,128.0,1.0,14.5,34.94359662448823,14.0,14,4,Middle,27.3413099999998
447,Matthew Gilkes,M Gilkes,Sydney Thunder,Hobart Hurricanes,Hobart,0,7,Matthew Gilkes,21.0,5.25,18.0,0.0,1.5,8.616843969807043,4.0,362.0,24.133333333333333,94.0,0.0,7.0,32.49586054224372,15.0,390.0,27.857142857142858,128.0,1.0,14.5,34.94359662448823,14.0,14,4,Middle,25.688479999999736
448,Matthew Gilkes,M Gilkes,Sydney Thunder,Perth Scorchers,Sydney Showground,1,8,Matthew Gilkes,21.0,5.25,18.0,0.0,1.5,8.616843969807043,4.0,362.0,24.133333333333333,94.0,0.0,7.0,32.49586054224372,15.0,390.0,27.857142857142858,128.0,1.0,14.5,34.94359662448823,14.0,14,4,Middle,24.01087999999981
449,Matthew Gilkes,M Gilkes,Sydney Thunder,Sydney Sixers,SCG,0,9,Matthew Gilkes,21.0,5.25,18.0,0.0,1.5,8.616843969807043,4.0,362.0,24.133333333333333,94.0,0.0,7.0,32.49586054224372,15.0,390.0,27.857142857142858,128.0,1.0,14.5,34.94359662448823,14.0,14,4,Middle,21.46931149999983
450,Chris Green,CJ Green,Sydney Thunder,Adelaide Strikers,Other,0,1,Chris Green,448.0,49.77777777777778,78.0,20.0,51.0,17.45549897437608,9.0,742.0,49.46666666666667,78.0,3.0,63.0,26.519175452239583,15.0,407.0,33.916666666666664,95.0,0.0,26.5,31.761779012841927,12.0,14,4,Middle,44.53493733333333
451,Chris Green,CJ Green,Sydney Thunder,Sydney Sixers,Sydney Showground,1,2,Chris Green,448.0,49.77777777777778,78.0,20.0,51.0,17.45549897437608,9.0,742.0,49.46666666666667,78.0,3.0,63.0,26.519175452239583,15.0,407.0,33.916666666666664,95.0,0.0,26.5,31.761779012841927,12.0,14,4,Middle,44.00711400000001
452,Chris Green,CJ Green,Sydney Thunder,Melbourne Stars,Other,0,3,Chris Green,448.0,49.77777777777778,78.0,20.0,51.0,17.45549897437608,9.0,742.0,49.46666666666667,78.0,3.0,63.0,26.519175452239583,15.0,407.0,33.916666666666664,95.0,0.0,26.5,31.761779012841927,12.0,14,4,Middle,46.92707666666667
453,Chris Green,CJ Green,Sydney Thunder,Melbourne Renegades,Sydney Showground,1,4,Chris Green,448.0,49.77777777777778,78.0,20.0,51.0,17.45549897437608,9.0,742.0,49.46666666666667,78.0,3.0,63.0,26.519175452239583,15.0,407.0,33.916666666666664,95.0,0.0,26.5,31.761779012841927,12.0,14,4,Middle,46.06647666666668
454,Chris Green,CJ Green,Sydney Thunder,Perth Scorchers,Perth Stadium,0,5,Chris Green,448.0,49.77777777777778,78.0,20.0,51.0,17.45549897437608,9.0,742.0,49.46666666666667,78.0,3.0,63.0,26.519175452239583,15.0,407.0,33.916666666666664,95.0,0.0,26.5,31.761779012841927,12.0,14,4,Middle,43.86181400000001
455,Chris Green,CJ Green,Sydney Thunder,Brisbane Heat,GABBA,0,6,Chris Green,448.0,49.77777777777778,78.0,20.0,51.0,17.45549897437608,9.0,742.0,49.46666666666667,78.0,3.0,63.0,26.519175452239583,15.0,407.0,33.916666666666664,95.0,0.0,26.5,31.761779012841927,12.0,14,4,Middle,47.13717933333334
456,Chris Green,CJ Green,Sydney Thunder,Hobart Hurricanes,Sydney Showground,1,6,Chris Green,448.0,49.77777777777778,78.0,20.0,51.0,17.45549897437608,9.0,742.0,49.46666666666667,78.0,3.0,63.0,26.519175452239583,15.0,407.0,33.916666666666664,95.0,0.0,26.5,31.761779012841927,12.0,14,4,Middle,42.97183000000001
457,Chris Green,CJ Green,Sydney Thunder,Hobart Hurricanes,Hobart,0,7,Chris Green,448.0,49.77777777777778,78.0,20.0,51.0,17.45549897437608,9.0,742.0,49.46666666666667,78.0,3.0,63.0,26.519175452239583,15.0,407.0,33.916666666666664,95.0,0.0,26.5,31.761779012841927,12.0,14,4,Middle,42.8235
458,Chris Green,CJ Green,Sydney Thunder,Perth Scorchers,Sydney Showground,1,8,Chris Green,448.0,49.77777777777778,78.0,20.0,51.0,17.45549897437608,9.0,742.0,49.46666666666667,78.0,3.0,63.0,26.519175452239583,15.0,407.0,33.916666666666664,95.0,0.0,26.5,31.761779012841927,12.0,14,4,Middle,44.10809666666668
459,Chris Green,CJ Green,Sydney Thunder,Sydney Sixers,SCG,0,9,Chris Green,448.0,49.77777777777778,78.0,20.0,51.0,17.45549897437608,9.0,742.0,49.46666666666667,78.0,3.0,63.0,26.519175452239583,15.0,407.0,33.916666666666664,95.0,0.0,26.5,31.761779012841927,12.0,14,4,Middle,43.82633933333334
460,Ryan Hadley,Ryan Hadley,Sydney Thunder,Adelaide Strikers,Other,0,1,Ryan Hadley,,,,,,,,,,,,,,,,,,,,,,14,4,Middle,8.543226923809526
461,Ryan Hadley,Ryan Hadley,Sydney Thunder,Sydney Sixers,Sydney Showground,1,2,Ryan Hadley,,,,,,,,,,,,,,,,,,,,,,14,4,Middle,19.01414409999995
462,Ryan Hadley,Ryan Hadley,Sydney Thunder,Melbourne Stars,Other,0,3,Ryan Hadley,,,,,,,,,,,,,,,,,,,,,,14,4,Middle,4.751578866666636
463,Ryan Hadley,Ryan Hadley,Sydney Thunder,Melbourne Renegades,Sydney Showground,1,4,Ryan Hadley,,,,,,,,,,,,,,,,,,,,,,14,4,Middle,21.50910879999992
464,Ryan Hadley,Ryan Hadley,Sydney Thunder,Perth Scorchers,Perth Stadium,0,5,Ryan Hadley,,,,,,,,,,,,,,,,,,,,,,14,4,Middle,14.856735399999991
465,Ryan Hadley,Ryan Hadley,Sydney Thunder,Brisbane Heat,GABBA,0,6,Ryan Hadley,,,,,,,,,,,,,,,,,,,,,,14,4,Middle,16.963818276190455
466,Ryan Hadley,Ryan Hadley,Sydney Thunder,Hobart Hurricanes,Sydney Showground,1,6,Ryan Hadley,,,,,,,,,,,,,,,,,,,,,,14,4,Middle,12.828293000000023
467,Ryan Hadley,Ryan Hadley,Sydney Thunder,Hobart Hurricanes,Hobart,0,7,Ryan Hadley,,,,,,,,,,,,,,,,,,,,,,14,4,Middle,14.669388047619044
468,Ryan Hadley,Ryan Hadley,Sydney Thunder,Perth Scorchers,Sydney Showground,1,8,Ryan Hadley,,,,,,,,,,,,,,,,,,,,,,14,4,Middle,14.599540138095227
469,Ryan Hadley,Ryan Hadley,Sydney Thunder,Sydney Sixers,SCG,0,9,Ryan Hadley,,,,,,,,,,,,,,,,,,,,,,14,4,Middle,20.98789893333331
470,Aaron Hardie,AM Hardie,Perth Scorchers,Melbourne Stars,Perth Stadium,1,1,Aaron Hardie,645.0,58.63636363636363,127.0,18.0,55.0,37.28075301619517,11.0,792.0,52.8,115.0,1.0,53.0,33.67321954143551,15.0,299.0,37.375,85.0,4.0,34.5,31.941632036307368,8.0,14,1,High,37.199539
471,Aaron Hardie,AM Hardie,Perth Scorchers,Hobart Hurricanes,Hobart,0,2,Aaron Hardie,645.0,58.63636363636363,127.0,18.0,55.0,37.28075301619517,11.0,792.0,52.8,115.0,1.0,53.0,33.67321954143551,15.0,299.0,37.375,85.0,4.0,34.5,31.941632036307368,8.0,14,1,High,36.837254
472,Aaron Hardie,AM Hardie,Perth Scorchers,Melbourne Renegades,Marvel,0,2,Aaron Hardie,645.0,58.63636363636363,127.0,18.0,55.0,37.28075301619517,11.0,792.0,52.8,115.0,1.0,53.0,33.67321954143551,15.0,299.0,37.375,85.0,4.0,34.5,31.941632036307368,8.0,14,1,High,38.61097133333334
473,Aaron Hardie,AM Hardie,Perth Scorchers,Brisbane Heat,Perth Stadium,1,3,Aaron Hardie,645.0,58.63636363636363,127.0,18.0,55.0,37.28075301619517,11.0,792.0,52.8,115.0,1.0,53.0,33.67321954143551,15.0,299.0,37.375,85.0,4.0,34.5,31.941632036307368,8.0,14,1,High,42.95692900000002
474,Aaron Hardie,AM Hardie,Perth Scorchers,Adelaide Strikers,Adelaide Oval,0,4,Aaron Hardie,645.0,58.63636363636363,127.0,18.0,55.0,37.28075301619517,11.0,792.0,52.8,115.0,1.0,53.0,33.67321954143551,15.0,299.0,37.375,85.0,4.0,34.5,31.941632036307368,8.0,14,1,High,35.781193333333334
475,Aaron Hardie,AM Hardie,Perth Scorchers,Sydney Thunder,Perth Stadium,1,5,Aaron Hardie,645.0,58.63636363636363,127.0,18.0,55.0,37.28075301619517,11.0,792.0,52.8,115.0,1.0,53.0,33.67321954143551,15.0,299.0,37.375,85.0,4.0,34.5,31.941632036307368,8.0,14,1,High,37.4247615
476,Aaron Hardie,AM Hardie,Perth Scorchers,Melbourne Renegades,Perth Stadium,1,6,Aaron Hardie,645.0,58.63636363636363,127.0,18.0,55.0,37.28075301619517,11.0,792.0,52.8,115.0,1.0,53.0,33.67321954143551,15.0,299.0,37.375,85.0,4.0,34.5,31.941632036307368,8.0,14,1,High,40.932788500000015
477,Aaron Hardie,AM Hardie,Perth Scorchers,Sydney Sixers,SCG,0,7,Aaron Hardie,645.0,58.63636363636363,127.0,18.0,55.0,37.28075301619517,11.0,792.0,52.8,115.0,1.0,53.0,33.67321954143551,15.0,299.0,37.375,85.0,4.0,34.5,31.941632036307368,8.0,14,1,High,36.05386333333334
478,Aaron Hardie,AM Hardie,Perth Scorchers,Sydney Thunder,Sydney Showground,0,8,Aaron Hardie,645.0,58.63636363636363,127.0,18.0,55.0,37.28075301619517,11.0,792.0,52.8,115.0,1.0,53.0,33.67321954143551,15.0,299.0,37.375,85.0,4.0,34.5,31.941632036307368,8.0,14,1,High,35.54127933333334
479,Aaron Hardie,AM Hardie,Perth Scorchers,Adelaide Strikers,Perth Stadium,1,9,Aaron Hardie,645.0,58.63636363636363,127.0,18.0,55.0,37.28075301619517,11.0,792.0,52.8,115.0,1.0,53.0,33.67321954143551,15.0,299.0,37.375,85.0,4.0,34.5,31.941632036307368,8.0,14,1,High,38.26642850000002
480,Sam Harper,SB Harper,Melbourne Stars,Perth Scorchers,Perth Stadium,0,1,Sam Harper,72.0,14.4,37.0,0.0,5.0,17.314733610425545,5.0,374.0,31.166666666666668,124.0,0.0,7.0,43.68239365180799,12.0,258.0,19.846153846153847,87.0,0.0,7.0,25.520730638202583,13.0,14,8,Low,24.497408666666598
481,Sam Harper,SB Harper,Melbourne Stars,Brisbane Heat,Melbourne Cricket Ground,1,1,Sam Harper,72.0,14.4,37.0,0.0,5.0,17.314733610425545,5.0,374.0,31.166666666666668,124.0,0.0,7.0,43.68239365180799,12.0,258.0,19.846153846153847,87.0,0.0,7.0,25.520730638202583,13.0,14,8,Low,24.884257999999907
482,Sam Harper,SB Harper,Melbourne Stars,Adelaide Strikers,Adelaide Oval,0,2,Sam Harper,72.0,14.4,37.0,0.0,5.0,17.314733610425545,5.0,374.0,31.166666666666668,124.0,0.0,7.0,43.68239365180799,12.0,258.0,19.846153846153847,87.0,0.0,7.0,25.520730638202583,13.0,14,8,Low,26.456390833333263
483,Sam Harper,SB Harper,Melbourne Stars,Sydney Sixers,SCG,0,3,Sam Harper,72.0,14.4,37.0,0.0,5.0,17.314733610425545,5.0,374.0,31.166666666666668,124.0,0.0,7.0,43.68239365180799,12.0,258.0,19.846153846153847,87.0,0.0,7.0,25.520730638202583,13.0,14,8,Low,25.464156333333246
484,Sam Harper,SB Harper,Melbourne Stars,Sydney Thunder,Other,0,3,Sam Harper,72.0,14.4,37.0,0.0,5.0,17.314733610425545,5.0,374.0,31.166666666666668,124.0,0.0,7.0,43.68239365180799,12.0,258.0,19.846153846153847,87.0,0.0,7.0,25.520730638202583,13.0,14,8,Low,25.57866933333324
485,Sam Harper,SB Harper,Melbourne Stars,Brisbane Heat,GABBA,0,4,Sam Harper,72.0,14.4,37.0,0.0,5.0,17.314733610425545,5.0,374.0,31.166666666666668,124.0,0.0,7.0,43.68239365180799,12.0,258.0,19.846153846153847,87.0,0.0,7.0,25.520730638202583,13.0,14,8,Low,22.25893866666661
486,Sam Harper,SB Harper,Melbourne Stars,Melbourne Renegades,Melbourne Cricket Ground,1,5,Sam Harper,72.0,14.4,37.0,0.0,5.0,17.314733610425545,5.0,374.0,31.166666666666668,124.0,0.0,7.0,43.68239365180799,12.0,258.0,19.846153846153847,87.0,0.0,7.0,25.520730638202583,13.0,14,8,Low,29.922589499999983
487,Sam Harper,SB Harper,Melbourne Stars,Sydney Sixers,Melbourne Cricket Ground,1,6,Sam Harper,72.0,14.4,37.0,0.0,5.0,17.314733610425545,5.0,374.0,31.166666666666668,124.0,0.0,7.0,43.68239365180799,12.0,258.0,19.846153846153847,87.0,0.0,7.0,25.520730638202583,13.0,14,8,Low,27.474728999999886
488,Sam Harper,SB Harper,Melbourne Stars,Melbourne Renegades,Marvel,0,7,Sam Harper,72.0,14.4,37.0,0.0,5.0,17.314733610425545,5.0,374.0,31.166666666666668,124.0,0.0,7.0,43.68239365180799,12.0,258.0,19.846153846153847,87.0,0.0,7.0,25.520730638202583,13.0,14,8,Low,27.5572977333333
489,Sam Harper,SB Harper,Melbourne Stars,Hobart Hurricanes,Melbourne Cricket Ground,1,9,Sam Harper,72.0,14.4,37.0,0.0,5.0,17.314733610425545,5.0,374.0,31.166666666666668,124.0,0.0,7.0,43.68239365180799,12.0,258.0,19.846153846153847,87.0,0.0,7.0,25.520730638202583,13.0,14,8,Low,27.351012999999767
490,Marcus Harris,MS Harris,Melbourne Renegades,Sydney Sixers,SCG,0,1,Marcus Harris,8.0,8.0,8.0,8.0,8.0,,1.0,11.0,5.5,8.0,3.0,5.5,3.5355339059327378,2.0,,,,,,,,14,6,Low,40.70160800000003
491,Marcus Harris,MS Harris,Melbourne Renegades,Hobart Hurricanes,Other,0,1,Marcus Harris,8.0,8.0,8.0,8.0,8.0,,1.0,11.0,5.5,8.0,3.0,5.5,3.5355339059327378,2.0,,,,,,,,14,6,Low,42.357837619047686
492,Marcus Harris,MS Harris,Melbourne Renegades,Perth Scorchers,Marvel,1,2,Marcus Harris,8.0,8.0,8.0,8.0,8.0,,1.0,11.0,5.5,8.0,3.0,5.5,3.5355339059327378,2.0,,,,,,,,14,6,Low,42.3970801666667
493,Marcus Harris,MS Harris,Melbourne Renegades,Sydney Thunder,Sydney Showground,0,4,Marcus Harris,8.0,8.0,8.0,8.0,8.0,,1.0,11.0,5.5,8.0,3.0,5.5,3.5355339059327378,2.0,,,,,,,,14,6,Low,40.601591852380984
494,Marcus Harris,MS Harris,Melbourne Renegades,Adelaide Strikers,Marvel,1,4,Marcus Harris,8.0,8.0,8.0,8.0,8.0,,1.0,11.0,5.5,8.0,3.0,5.5,3.5355339059327378,2.0,,,,,,,,14,6,Low,51.08215116666673
495,Marcus Harris,MS Harris,Melbourne Renegades,Melbourne Stars,Melbourne Cricket Ground,0,5,Marcus Harris,8.0,8.0,8.0,8.0,8.0,,1.0,11.0,5.5,8.0,3.0,5.5,3.5355339059327378,2.0,,,,,,,,14,6,Low,38.27642378571429
496,Marcus Harris,MS Harris,Melbourne Renegades,Perth Scorchers,Perth Stadium,0,6,Marcus Harris,8.0,8.0,8.0,8.0,8.0,,1.0,11.0,5.5,8.0,3.0,5.5,3.5355339059327378,2.0,,,,,,,,14,6,Low,39.865564785714305
497,Marcus Harris,MS Harris,Melbourne Renegades,Melbourne Stars,Marvel,1,7,Marcus Harris,8.0,8.0,8.0,8.0,8.0,,1.0,11.0,5.5,8.0,3.0,5.5,3.5355339059327378,2.0,,,,,,,,14,6,Low,41.21193883333336
498,Marcus Harris,MS Harris,Melbourne Renegades,Hobart Hurricanes,Hobart,0,8,Marcus Harris,8.0,8.0,8.0,8.0,8.0,,1.0,11.0,5.5,8.0,3.0,5.5,3.5355339059327378,2.0,,,,,,,,14,6,Low,42.357837619047686
499,Marcus Harris,MS Harris,Melbourne Renegades,Brisbane Heat,Marvel,1,9,Marcus Harris,8.0,8.0,8.0,8.0,8.0,,1.0,11.0,5.5,8.0,3.0,5.5,3.5355339059327378,2.0,,,,,,,,14,6,Low,43.01526133333335
500,Mackenzie Harvey,MW Harvey,Melbourne Renegades,Sydney Sixers,SCG,0,1,Mackenzie Harvey,20.0,10.0,18.0,2.0,10.0,11.31370849898476,2.0,68.0,34.0,42.0,26.0,34.0,11.31370849898476,2.0,261.0,23.727272727272727,81.0,0.0,8.0,28.698748784889244,11.0,14,6,Low,27.135645999999944
501,Mackenzie Harvey,MW Harvey,Melbourne Renegades,Hobart Hurricanes,Other,0,1,Mackenzie Harvey,20.0,10.0,18.0,2.0,10.0,11.31370849898476,2.0,68.0,34.0,42.0,26.0,34.0,11.31370849898476,2.0,261.0,23.727272727272727,81.0,0.0,8.0,28.698748784889244,11.0,14,6,Low,28.1757502857142
