,match_id,player,fantasy_point_bat,fantasy_point_bowl,fantasy_point,start_date,season,venue,first_bat_team,first_bowl_team,team,opp
0,1023649.0,AC Agar,0.0,13.0,13.0,2017-01-28,6,Western Australia Cricket Association Ground,Sydney Sixers,Perth Scorchers,Perth Scorchers,Sydney Sixers
1,1023649.0,AJ Turner,0.0,23.0,23.0,2017-01-28,6,Western Australia Cricket Association Ground,Sydney Sixers,Perth Scorchers,Perth Scorchers,Sydney Sixers
2,1023649.0,AJ Tye,0.0,22.0,22.0,2017-01-28,6,Western Australia Cricket Association Ground,Sydney Sixers,Perth Scorchers,Perth Scorchers,Sydney Sixers
3,1023649.0,BJ Dwarshuis,14.0,18.0,32.0,2017-01-28,6,Western Australia Cricket Association Ground,Sydney Sixers,Perth Scorchers,Sydney Sixers,Perth Scorchers
4,1023649.0,BJ Haddin,58.0,0.0,58.0,2017-01-28,6,Western Australia Cricket Association Ground,Sydney Sixers,Perth Scorchers,Sydney Sixers,Perth Scorchers
5,1023649.0,DP Hughes,8.0,0.0,8.0,2017-01-28,6,Western Australia Cricket Association Ground,Sydney Sixers,Perth Scorchers,Sydney Sixers,Perth Scorchers
6,1023649.0,IR Bell,36.0,0.0,36.0,2017-01-28,6,Western Australia Cricket Association Ground,Sydney Sixers,Perth Scorchers,Perth Scorchers,Sydney Sixers
7,1023649.0,J Botha,32.0,4.0,36.0,2017-01-28,6,Western Australia Cricket Association Ground,Sydney Sixers,Perth Scorchers,Sydney Sixers,Perth Scorchers
8,1023649.0,JA Richardson,0.0,86.0,86.0,2017-01-28,6,Western Australia Cricket Association Ground,Sydney Sixers,Perth Scorchers,Perth Scorchers,Sydney Sixers
9,1023649.0,JC Silk,3.0,0.0,3.0,2017-01-28,6,Western Australia Cricket Association Ground,Sydney Sixers,Perth Scorchers,Sydney Sixers,Perth Scorchers
10,1023649.0,JM Bird,2.0,2.0,4.0,2017-01-28,6,Western Australia Cricket Association Ground,Sydney Sixers,Perth Scorchers,Sydney Sixers,Perth Scorchers
11,1023649.0,M Klinger,96.0,0.0,96.0,2017-01-28,6,Western Australia Cricket Association Ground,Sydney Sixers,Perth Scorchers,Perth Scorchers,Sydney Sixers
12,1023649.0,MC Henriques,21.0,1.0,22.0,2017-01-28,6,Western Australia Cricket Association Ground,Sydney Sixers,Perth Scorchers,Sydney Sixers,Perth Scorchers
13,1023649.0,MG Johnson,0.0,81.0,81.0,2017-01-28,6,Western Australia Cricket Association Ground,Sydney Sixers,Perth Scorchers,Perth Scorchers,Sydney Sixers
14,1023649.0,MJ Lumb,5.0,0.0,5.0,2017-01-28,6,Western Australia Cricket Association Ground,Sydney Sixers,Perth Scorchers,Sydney Sixers,Perth Scorchers
15,1023649.0,NJ Maddinson,1.0,0.0,1.0,2017-01-28,6,Western Australia Cricket Association Ground,Sydney Sixers,Perth Scorchers,Sydney Sixers,Perth Scorchers
16,1023649.0,NM Lyon,14.0,44.0,58.0,2017-01-28,6,Western Australia Cricket Association Ground,Sydney Sixers,Perth Scorchers,Sydney Sixers,Perth Scorchers
17,1023649.0,SA Abbott,5.0,5.0,10.0,2017-01-28,6,Western Australia Cricket Association Ground,Sydney Sixers,Perth Scorchers,Sydney Sixers,Perth Scorchers
18,1023649.0,SM Whiteman,66.0,0.0,66.0,2017-01-28,6,Western Australia Cricket Association Ground,Sydney Sixers,Perth Scorchers,Perth Scorchers,Sydney Sixers
19,1023649.0,TT Bresnan,0.0,77.0,77.0,2017-01-28,6,Western Australia Cricket Association Ground,Sydney Sixers,Perth Scorchers,Perth Scorchers,Sydney Sixers
20,1023647.0,AI Ross,17.0,0.0,17.0,2017-01-25,6,"Brisbane Cricket Ground, Woolloongabba",Brisbane Heat,Sydney Sixers,Brisbane Heat,Sydney Sixers
21,1023647.0,BB McCullum,94.0,0.0,94.0,2017-01-25,6,"Brisbane Cricket Ground, Woolloongabba",Brisbane Heat,Sydney Sixers,Brisbane Heat,Sydney Sixers
22,1023647.0,BCJ Cutting,1.0,24.0,25.0,2017-01-25,6,"Brisbane Cricket Ground, Woolloongabba",Brisbane Heat,Sydney Sixers,Brisbane Heat,Sydney Sixers
23,1023647.0,BJ Dwarshuis,23.0,26.0,49.0,2017-01-25,6,"Brisbane Cricket Ground, Woolloongabba",Brisbane Heat,Sydney Sixers,Sydney Sixers,Brisbane Heat
24,1023647.0,BJ Haddin,7.0,0.0,7.0,2017-01-25,6,"Brisbane Cricket Ground, Woolloongabba",Brisbane Heat,Sydney Sixers,Sydney Sixers,Brisbane Heat
25,1023647.0,C Munro,48.0,0.0,48.0,2017-01-25,6,"Brisbane Cricket Ground, Woolloongabba",Brisbane Heat,Sydney Sixers,Sydney Sixers,Brisbane Heat
26,1023647.0,DP Hughes,46.0,0.0,46.0,2017-01-25,6,"Brisbane Cricket Ground, Woolloongabba",Brisbane Heat,Sydney Sixers,Sydney Sixers,Brisbane Heat
27,1023647.0,J Botha,26.0,13.0,39.0,2017-01-25,6,"Brisbane Cricket Ground, Woolloongabba",Brisbane Heat,Sydney Sixers,Sydney Sixers,Brisbane Heat
28,1023647.0,JA Burns,40.0,24.0,64.0,2017-01-25,6,"Brisbane Cricket Ground, Woolloongabba",Brisbane Heat,Sydney Sixers,Brisbane Heat,Sydney Sixers
29,1023647.0,JD Wildermuth,54.0,23.0,77.0,2017-01-25,6,"Brisbane Cricket Ground, Woolloongabba",Brisbane Heat,Sydney Sixers,Brisbane Heat,Sydney Sixers
30,1023647.0,JJ Peirson,34.0,0.0,34.0,2017-01-25,6,"Brisbane Cricket Ground, Woolloongabba",Brisbane Heat,Sydney Sixers,Brisbane Heat,Sydney Sixers
31,1023647.0,JM Bird,0.0,9.0,9.0,2017-01-25,6,"Brisbane Cricket Ground, Woolloongabba",Brisbane Heat,Sydney Sixers,Sydney Sixers,Brisbane Heat
32,1023647.0,M Labuschagne,20.0,2.0,22.0,2017-01-25,6,"Brisbane Cricket Ground, Woolloongabba",Brisbane Heat,Sydney Sixers,Brisbane Heat,Sydney Sixers
33,1023647.0,MC Henriques,117.0,0.0,117.0,2017-01-25,6,"Brisbane Cricket Ground, Woolloongabba",Brisbane Heat,Sydney Sixers,Sydney Sixers,Brisbane Heat
34,1023647.0,MJ Lumb,2.0,0.0,2.0,2017-01-25,6,"Brisbane Cricket Ground, Woolloongabba",Brisbane Heat,Sydney Sixers,Sydney Sixers,Brisbane Heat
35,1023647.0,MJ Swepson,0.0,51.0,51.0,2017-01-25,6,"Brisbane Cricket Ground, Woolloongabba",Brisbane Heat,Sydney Sixers,Brisbane Heat,Sydney Sixers
36,1023647.0,MT Steketee,0.0,69.0,69.0,2017-01-25,6,"Brisbane Cricket Ground, Woolloongabba",Brisbane Heat,Sydney Sixers,Brisbane Heat,Sydney Sixers
37,1023647.0,NJ Maddinson,1.0,0.0,1.0,2017-01-25,6,"Brisbane Cricket Ground, Woolloongabba",Brisbane Heat,Sydney Sixers,Sydney Sixers,Brisbane Heat
38,1023647.0,NM Lyon,0.0,116.0,116.0,2017-01-25,6,"Brisbane Cricket Ground, Woolloongabba",Brisbane Heat,Sydney Sixers,Sydney Sixers,Brisbane Heat
39,1023647.0,S Badree,31.0,34.0,65.0,2017-01-25,6,"Brisbane Cricket Ground, Woolloongabba",Brisbane Heat,Sydney Sixers,Brisbane Heat,Sydney Sixers
40,1023647.0,SA Abbott,2.0,99.0,101.0,2017-01-25,6,"Brisbane Cricket Ground, Woolloongabba",Brisbane Heat,Sydney Sixers,Sydney Sixers,Brisbane Heat
41,1023647.0,SD Heazlett,0.0,0.0,0.0,2017-01-25,6,"Brisbane Cricket Ground, Woolloongabba",Brisbane Heat,Sydney Sixers,Brisbane Heat,Sydney Sixers
42,1023645.0,AC Agar,0.0,32.0,32.0,2017-01-24,6,Western Australia Cricket Association Ground,Melbourne Stars,Perth Scorchers,Perth Scorchers,Melbourne Stars
43,1023645.0,AC Voges,13.0,0.0,13.0,2017-01-24,6,Western Australia Cricket Association Ground,Melbourne Stars,Perth Scorchers,Perth Scorchers,Melbourne Stars
44,1023645.0,AJ Turner,0.0,22.0,22.0,2017-01-24,6,Western Australia Cricket Association Ground,Melbourne Stars,Perth Scorchers,Perth Scorchers,Melbourne Stars
45,1023645.0,AJ Tye,0.0,34.0,34.0,2017-01-24,6,Western Australia Cricket Association Ground,Melbourne Stars,Perth Scorchers,Perth Scorchers,Melbourne Stars
46,1023645.0,BW Hilfenhaus,25.0,26.0,51.0,2017-01-24,6,Western Australia Cricket Association Ground,Melbourne Stars,Perth Scorchers,Melbourne Stars,Perth Scorchers
47,1023645.0,DJ Hussey,31.0,0.0,31.0,2017-01-24,6,Western Australia Cricket Association Ground,Melbourne Stars,Perth Scorchers,Melbourne Stars,Perth Scorchers
48,1023645.0,DJ Worrall,38.0,29.0,67.0,2017-01-24,6,Western Australia Cricket Association Ground,Melbourne Stars,Perth Scorchers,Melbourne Stars,Perth Scorchers
49,1023645.0,EP Gulbis,9.0,21.0,30.0,2017-01-24,6,Western Australia Cricket Association Ground,Melbourne Stars,Perth Scorchers,Melbourne Stars,Perth Scorchers
50,1023645.0,IR Bell,51.0,0.0,51.0,2017-01-24,6,Western Australia Cricket Association Ground,Melbourne Stars,Perth Scorchers,Perth Scorchers,Melbourne Stars
51,1023645.0,JA Richardson,0.0,37.0,37.0,2017-01-24,6,Western Australia Cricket Association Ground,Melbourne Stars,Perth Scorchers,Perth Scorchers,Melbourne Stars
52,1023645.0,KP Pietersen,5.0,0.0,5.0,2017-01-24,6,Western Australia Cricket Association Ground,Melbourne Stars,Perth Scorchers,Melbourne Stars,Perth Scorchers
53,1023645.0,LJ Wright,0.0,0.0,0.0,2017-01-24,6,Western Australia Cricket Association Ground,Melbourne Stars,Perth Scorchers,Melbourne Stars,Perth Scorchers
54,1023645.0,M Klinger,22.0,0.0,22.0,2017-01-24,6,Western Australia Cricket Association Ground,Melbourne Stars,Perth Scorchers,Perth Scorchers,Melbourne Stars
55,1023645.0,MA Beer,0.0,5.0,5.0,2017-01-24,6,Western Australia Cricket Association Ground,Melbourne Stars,Perth Scorchers,Melbourne Stars,Perth Scorchers
56,1023645.0,MG Johnson,0.0,136.0,136.0,2017-01-24,6,Western Australia Cricket Association Ground,Melbourne Stars,Perth Scorchers,Perth Scorchers,Melbourne Stars
57,1023645.0,MP Stoinis,5.0,26.0,31.0,2017-01-24,6,Western Australia Cricket Association Ground,Melbourne Stars,Perth Scorchers,Melbourne Stars,Perth Scorchers
58,1023645.0,RJ Quiney,0.0,0.0,0.0,2017-01-24,6,Western Australia Cricket Association Ground,Melbourne Stars,Perth Scorchers,Melbourne Stars,Perth Scorchers
59,1023645.0,SE Gotch,48.0,0.0,48.0,2017-01-24,6,Western Australia Cricket Association Ground,Melbourne Stars,Perth Scorchers,Melbourne Stars,Perth Scorchers
60,1023645.0,SE Marsh,71.0,0.0,71.0,2017-01-24,6,Western Australia Cricket Association Ground,Melbourne Stars,Perth Scorchers,Perth Scorchers,Melbourne Stars
61,1023645.0,SM Boland,8.0,14.0,22.0,2017-01-24,6,Western Australia Cricket Association Ground,Melbourne Stars,Perth Scorchers,Melbourne Stars,Perth Scorchers
62,1023645.0,SM Whiteman,31.0,0.0,31.0,2017-01-24,6,Western Australia Cricket Association Ground,Melbourne Stars,Perth Scorchers,Perth Scorchers,Melbourne Stars
63,1023645.0,TT Bresnan,0.0,39.0,39.0,2017-01-24,6,Western Australia Cricket Association Ground,Melbourne Stars,Perth Scorchers,Perth Scorchers,Melbourne Stars
64,1023643.0,BJ Dwarshuis,29.0,93.0,122.0,2017-01-21,6,Melbourne Cricket Ground,Melbourne Stars,Sydney Sixers,Sydney Sixers,Melbourne Stars
65,1023643.0,BJ Haddin,10.0,0.0,10.0,2017-01-21,6,Melbourne Cricket Ground,Melbourne Stars,Sydney Sixers,Sydney Sixers,Melbourne Stars
66,1023643.0,BW Hilfenhaus,4.0,33.0,37.0,2017-01-21,6,Melbourne Cricket Ground,Melbourne Stars,Sydney Sixers,Melbourne Stars,Sydney Sixers
67,1023643.0,C Munro,3.0,0.0,3.0,2017-01-21,6,Melbourne Cricket Ground,Melbourne Stars,Sydney Sixers,Sydney Sixers,Melbourne Stars
68,1023643.0,DJ Hussey,4.0,0.0,4.0,2017-01-21,6,Melbourne Cricket Ground,Melbourne Stars,Sydney Sixers,Melbourne Stars,Sydney Sixers
69,1023643.0,DP Hughes,34.0,0.0,34.0,2017-01-21,6,Melbourne Cricket Ground,Melbourne Stars,Sydney Sixers,Sydney Sixers,Melbourne Stars
70,1023643.0,EP Gulbis,0.0,42.0,42.0,2017-01-21,6,Melbourne Cricket Ground,Melbourne Stars,Sydney Sixers,Melbourne Stars,Sydney Sixers
71,1023643.0,J Botha,50.0,2.0,52.0,2017-01-21,6,Melbourne Cricket Ground,Melbourne Stars,Sydney Sixers,Sydney Sixers,Melbourne Stars
72,1023643.0,JM Bird,0.0,6.0,6.0,2017-01-21,6,Melbourne Cricket Ground,Melbourne Stars,Sydney Sixers,Sydney Sixers,Melbourne Stars
73,1023643.0,KP Pietersen,39.0,0.0,39.0,2017-01-21,6,Melbourne Cricket Ground,Melbourne Stars,Sydney Sixers,Melbourne Stars,Sydney Sixers
74,1023643.0,L Bowe,0.0,27.0,27.0,2017-01-21,6,Melbourne Cricket Ground,Melbourne Stars,Sydney Sixers,Melbourne Stars,Sydney Sixers
75,1023643.0,LJ Wright,77.0,0.0,77.0,2017-01-21,6,Melbourne Cricket Ground,Melbourne Stars,Sydney Sixers,Melbourne Stars,Sydney Sixers
76,1023643.0,MA Beer,0.0,27.0,27.0,2017-01-21,6,Melbourne Cricket Ground,Melbourne Stars,Sydney Sixers,Melbourne Stars,Sydney Sixers
77,1023643.0,MC Henriques,20.0,23.0,43.0,2017-01-21,6,Melbourne Cricket Ground,Melbourne Stars,Sydney Sixers,Sydney Sixers,Melbourne Stars
78,1023643.0,MJ Lumb,6.0,0.0,6.0,2017-01-21,6,Melbourne Cricket Ground,Melbourne Stars,Sydney Sixers,Sydney Sixers,Melbourne Stars
79,1023643.0,NJ Maddinson,14.0,0.0,14.0,2017-01-21,6,Melbourne Cricket Ground,Melbourne Stars,Sydney Sixers,Sydney Sixers,Melbourne Stars
80,1023643.0,NM Lyon,0.0,70.0,70.0,2017-01-21,6,Melbourne Cricket Ground,Melbourne Stars,Sydney Sixers,Sydney Sixers,Melbourne Stars
81,1023643.0,RJ Quiney,60.0,0.0,60.0,2017-01-21,6,Melbourne Cricket Ground,Melbourne Stars,Sydney Sixers,Melbourne Stars,Sydney Sixers
82,1023643.0,SA Abbott,58.0,47.0,105.0,2017-01-21,6,Melbourne Cricket Ground,Melbourne Stars,Sydney Sixers,Sydney Sixers,Melbourne Stars
83,1023643.0,SB Harper,30.0,0.0,30.0,2017-01-21,6,Melbourne Cricket Ground,Melbourne Stars,Sydney Sixers,Melbourne Stars,Sydney Sixers
84,1023643.0,SE Gotch,1.0,0.0,1.0,2017-01-21,6,Melbourne Cricket Ground,Melbourne Stars,Sydney Sixers,Melbourne Stars,Sydney Sixers
85,1023643.0,SM Boland,2.0,82.0,84.0,2017-01-21,6,Melbourne Cricket Ground,Melbourne Stars,Sydney Sixers,Melbourne Stars,Sydney Sixers
86,1023641.0,AC Agar,0.0,43.0,43.0,2017-01-21,6,Bellerive Oval,Hobart Hurricanes,Perth Scorchers,Perth Scorchers,Hobart Hurricanes
87,1023641.0,AC Voges,45.0,24.0,69.0,2017-01-21,6,Bellerive Oval,Hobart Hurricanes,Perth Scorchers,Perth Scorchers,Hobart Hurricanes
88,1023641.0,AJ Turner,41.0,4.0,45.0,2017-01-21,6,Bellerive Oval,Hobart Hurricanes,Perth Scorchers,Perth Scorchers,Hobart Hurricanes
89,1023641.0,AJ Tye,0.0,6.0,6.0,2017-01-21,6,Bellerive Oval,Hobart Hurricanes,Perth Scorchers,Perth Scorchers,Hobart Hurricanes
90,1023641.0,BJ Webster,8.0,0.0,8.0,2017-01-21,6,Bellerive Oval,Hobart Hurricanes,Perth Scorchers,Hobart Hurricanes,Perth Scorchers
91,1023641.0,BR McDermott,10.0,0.0,10.0,2017-01-21,6,Bellerive Oval,Hobart Hurricanes,Perth Scorchers,Hobart Hurricanes,Perth Scorchers
92,1023641.0,CA Rose,54.0,39.0,93.0,2017-01-21,6,Bellerive Oval,Hobart Hurricanes,Perth Scorchers,Hobart Hurricanes,Perth Scorchers
93,1023641.0,CJ Boyce,0.0,21.0,21.0,2017-01-21,6,Bellerive Oval,Hobart Hurricanes,Perth Scorchers,Hobart Hurricanes,Perth Scorchers
94,1023641.0,DJM Short,56.0,0.0,56.0,2017-01-21,6,Bellerive Oval,Hobart Hurricanes,Perth Scorchers,Hobart Hurricanes,Perth Scorchers
95,1023641.0,DT Christian,5.0,5.0,10.0,2017-01-21,6,Bellerive Oval,Hobart Hurricanes,Perth Scorchers,Hobart Hurricanes,Perth Scorchers
96,1023641.0,GJ Bailey,10.0,0.0,10.0,2017-01-21,6,Bellerive Oval,Hobart Hurricanes,Perth Scorchers,Hobart Hurricanes,Perth Scorchers
97,1023641.0,JK Reed,0.0,2.0,2.0,2017-01-21,6,Bellerive Oval,Hobart Hurricanes,Perth Scorchers,Hobart Hurricanes,Perth Scorchers
98,1023641.0,JW Wells,28.0,0.0,28.0,2017-01-21,6,Bellerive Oval,Hobart Hurricanes,Perth Scorchers,Hobart Hurricanes,Perth Scorchers
99,1023641.0,M Klinger,29.0,0.0,29.0,2017-01-21,6,Bellerive Oval,Hobart Hurricanes,Perth Scorchers,Perth Scorchers,Hobart Hurricanes
100,1023641.0,MG Johnson,0.0,80.0,80.0,2017-01-21,6,Bellerive Oval,Hobart Hurricanes,Perth Scorchers,Perth Scorchers,Hobart Hurricanes
101,1023641.0,SCJ Broad,0.0,33.0,33.0,2017-01-21,6,Bellerive Oval,Hobart Hurricanes,Perth Scorchers,Hobart Hurricanes,Perth Scorchers
102,1023641.0,SE Marsh,92.0,0.0,92.0,2017-01-21,6,Bellerive Oval,Hobart Hurricanes,Perth Scorchers,Perth Scorchers,Hobart Hurricanes
103,1023641.0,SM Whiteman,14.0,0.0,14.0,2017-01-21,6,Bellerive Oval,Hobart Hurricanes,Perth Scorchers,Perth Scorchers,Hobart Hurricanes
104,1023641.0,TD Paine,5.0,0.0,5.0,2017-01-21,6,Bellerive Oval,Hobart Hurricanes,Perth Scorchers,Hobart Hurricanes,Perth Scorchers
105,1023641.0,TT Bresnan,0.0,72.0,72.0,2017-01-21,6,Bellerive Oval,Hobart Hurricanes,Perth Scorchers,Perth Scorchers,Hobart Hurricanes
106,1023639.0,AI Ross,16.0,0.0,16.0,2017-01-20,6,"Brisbane Cricket Ground, Woolloongabba",Melbourne Renegades,Brisbane Heat,Brisbane Heat,Melbourne Renegades
107,1023639.0,AJ Finch,106.0,0.0,106.0,2017-01-20,6,"Brisbane Cricket Ground, Woolloongabba",Melbourne Renegades,Brisbane Heat,Melbourne Renegades,Brisbane Heat
108,1023639.0,BB McCullum,94.0,0.0,94.0,2017-01-20,6,"Brisbane Cricket Ground, Woolloongabba",Melbourne Renegades,Brisbane Heat,Brisbane Heat,Melbourne Renegades
109,1023639.0,BCJ Cutting,60.0,22.0,82.0,2017-01-20,6,"Brisbane Cricket Ground, Woolloongabba",Melbourne Renegades,Brisbane Heat,Brisbane Heat,Melbourne Renegades
110,1023639.0,CJ Ferguson,56.0,0.0,56.0,2017-01-20,6,"Brisbane Cricket Ground, Woolloongabba",Melbourne Renegades,Brisbane Heat,Melbourne Renegades,Brisbane Heat
111,1023639.0,CL White,24.0,0.0,24.0,2017-01-20,6,"Brisbane Cricket Ground, Woolloongabba",Melbourne Renegades,Brisbane Heat,Melbourne Renegades,Brisbane Heat
112,1023639.0,GB Hogg,0.0,51.0,51.0,2017-01-20,6,"Brisbane Cricket Ground, Woolloongabba",Melbourne Renegades,Brisbane Heat,Melbourne Renegades,Brisbane Heat
113,1023639.0,JA Burns,55.0,1.0,56.0,2017-01-20,6,"Brisbane Cricket Ground, Woolloongabba",Melbourne Renegades,Brisbane Heat,Brisbane Heat,Melbourne Renegades
114,1023639.0,JD Wildermuth,0.0,1.0,1.0,2017-01-20,6,"Brisbane Cricket Ground, Woolloongabba",Melbourne Renegades,Brisbane Heat,Brisbane Heat,Melbourne Renegades
115,1023639.0,JJ Peirson,1.0,0.0,1.0,2017-01-20,6,"Brisbane Cricket Ground, Woolloongabba",Melbourne Renegades,Brisbane Heat,Brisbane Heat,Melbourne Renegades
116,1023639.0,JL Pattinson,0.0,18.0,18.0,2017-01-20,6,"Brisbane Cricket Ground, Woolloongabba",Melbourne Renegades,Brisbane Heat,Melbourne Renegades,Brisbane Heat
117,1023639.0,M Labuschagne,1.0,23.0,24.0,2017-01-20,6,"Brisbane Cricket Ground, Woolloongabba",Melbourne Renegades,Brisbane Heat,Brisbane Heat,Melbourne Renegades
118,1023639.0,MJ Swepson,0.0,10.0,10.0,2017-01-20,6,"Brisbane Cricket Ground, Woolloongabba",Melbourne Renegades,Brisbane Heat,Brisbane Heat,Melbourne Renegades
119,1023639.0,MS Harris,63.0,0.0,63.0,2017-01-20,6,"Brisbane Cricket Ground, Woolloongabba",Melbourne Renegades,Brisbane Heat,Melbourne Renegades,Brisbane Heat
120,1023639.0,MT Steketee,0.0,49.0,49.0,2017-01-20,6,"Brisbane Cricket Ground, Woolloongabba",Melbourne Renegades,Brisbane Heat,Brisbane Heat,Melbourne Renegades
121,1023639.0,ND Buchanan,0.0,23.0,23.0,2017-01-20,6,"Brisbane Cricket Ground, Woolloongabba",Melbourne Renegades,Brisbane Heat,Brisbane Heat,Melbourne Renegades
122,1023639.0,NJ Rimmington,0.0,94.0,94.0,2017-01-20,6,"Brisbane Cricket Ground, Woolloongabba",Melbourne Renegades,Brisbane Heat,Melbourne Renegades,Brisbane Heat
123,1023639.0,NLTC Perera,6.0,62.0,68.0,2017-01-20,6,"Brisbane Cricket Ground, Woolloongabba",Melbourne Renegades,Brisbane Heat,Melbourne Renegades,Brisbane Heat
124,1023639.0,SD Heazlett,53.0,0.0,53.0,2017-01-20,6,"Brisbane Cricket Ground, Woolloongabba",Melbourne Renegades,Brisbane Heat,Brisbane Heat,Melbourne Renegades
125,1023639.0,SP Narine,1.0,47.0,48.0,2017-01-20,6,"Brisbane Cricket Ground, Woolloongabba",Melbourne Renegades,Brisbane Heat,Melbourne Renegades,Brisbane Heat
126,1023639.0,TLW Cooper,37.0,2.0,39.0,2017-01-20,6,"Brisbane Cricket Ground, Woolloongabba",Melbourne Renegades,Brisbane Heat,Melbourne Renegades,Brisbane Heat
127,1023637.0,AJ Nair,0.0,3.0,3.0,2017-01-18,6,Sydney Showground Stadium,Adelaide Strikers,Sydney Thunder,Sydney Thunder,Adelaide Strikers
128,1023637.0,AT Carey,0.0,0.0,0.0,2017-01-18,6,Sydney Showground Stadium,Adelaide Strikers,Sydney Thunder,Adelaide Strikers,Sydney Thunder
129,1023637.0,B Laughlin,0.0,1.0,1.0,2017-01-18,6,Sydney Showground Stadium,Adelaide Strikers,Sydney Thunder,Adelaide Strikers,Sydney Thunder
130,1023637.0,BJ Hodge,39.0,1.0,40.0,2017-01-18,6,Sydney Showground Stadium,Adelaide Strikers,Sydney Thunder,Adelaide Strikers,Sydney Thunder
131,1023637.0,BJ Rohrer,7.0,0.0,7.0,2017-01-18,6,Sydney Showground Stadium,Adelaide Strikers,Sydney Thunder,Sydney Thunder,Adelaide Strikers
132,1023637.0,BR Dunk,95.0,0.0,95.0,2017-01-18,6,Sydney Showground Stadium,Adelaide Strikers,Sydney Thunder,Adelaide Strikers,Sydney Thunder
133,1023637.0,CJ Green,1.0,24.0,25.0,2017-01-18,6,Sydney Showground Stadium,Adelaide Strikers,Sydney Thunder,Sydney Thunder,Adelaide Strikers
134,1023637.0,CJ McKay,8.0,6.0,14.0,2017-01-18,6,Sydney Showground Stadium,Adelaide Strikers,Sydney Thunder,Sydney Thunder,Adelaide Strikers
135,1023637.0,CR Brathwaite,1.0,54.0,55.0,2017-01-18,6,Sydney Showground Stadium,Adelaide Strikers,Sydney Thunder,Sydney Thunder,Adelaide Strikers
136,1023637.0,Fawad Ahmed,0.0,5.0,5.0,2017-01-18,6,Sydney Showground Stadium,Adelaide Strikers,Sydney Thunder,Sydney Thunder,Adelaide Strikers
137,1023637.0,IS Sodhi,0.0,197.0,197.0,2017-01-18,6,Sydney Showground Stadium,Adelaide Strikers,Sydney Thunder,Adelaide Strikers,Sydney Thunder
138,1023637.0,JM Vince,2.0,0.0,2.0,2017-01-18,6,Sydney Showground Stadium,Adelaide Strikers,Sydney Thunder,Sydney Thunder,Adelaide Strikers
139,1023637.0,JR Dean,10.0,0.0,10.0,2017-01-18,6,Sydney Showground Stadium,Adelaide Strikers,Sydney Thunder,Adelaide Strikers,Sydney Thunder
140,1023637.0,JS Lehmann,4.0,21.0,25.0,2017-01-18,6,Sydney Showground Stadium,Adelaide Strikers,Sydney Thunder,Adelaide Strikers,Sydney Thunder
141,1023637.0,JS Lenton,7.0,0.0,7.0,2017-01-18,6,Sydney Showground Stadium,Adelaide Strikers,Sydney Thunder,Sydney Thunder,Adelaide Strikers
142,1023637.0,KA Pollard,72.0,24.0,96.0,2017-01-18,6,Sydney Showground Stadium,Adelaide Strikers,Sydney Thunder,Adelaide Strikers,Sydney Thunder
143,1023637.0,KR Patterson,29.0,0.0,29.0,2017-01-18,6,Sydney Showground Stadium,Adelaide Strikers,Sydney Thunder,Sydney Thunder,Adelaide Strikers
144,1023637.0,LN O'Connor,0.0,44.0,44.0,2017-01-18,6,Sydney Showground Stadium,Adelaide Strikers,Sydney Thunder,Adelaide Strikers,Sydney Thunder
145,1023637.0,MG Neser,0.0,20.0,20.0,2017-01-18,6,Sydney Showground Stadium,Adelaide Strikers,Sydney Thunder,Adelaide Strikers,Sydney Thunder
146,1023637.0,RJ Gibson,4.0,0.0,4.0,2017-01-18,6,Sydney Showground Stadium,Adelaide Strikers,Sydney Thunder,Sydney Thunder,Adelaide Strikers
147,1023637.0,SR Watson,54.0,77.0,131.0,2017-01-18,6,Sydney Showground Stadium,Adelaide Strikers,Sydney Thunder,Sydney Thunder,Adelaide Strikers
148,1023637.0,TP Ludeman,13.0,0.0,13.0,2017-01-18,6,Sydney Showground Stadium,Adelaide Strikers,Sydney Thunder,Adelaide Strikers,Sydney Thunder
149,1023635.0,A Zampa,0.0,29.0,29.0,2017-01-17,6,Melbourne Cricket Ground,Melbourne Stars,Brisbane Heat,Melbourne Stars,Brisbane Heat
150,1023635.0,AI Ross,46.0,0.0,46.0,2017-01-17,6,Melbourne Cricket Ground,Melbourne Stars,Brisbane Heat,Brisbane Heat,Melbourne Stars
151,1023635.0,BCJ Cutting,0.0,24.0,24.0,2017-01-17,6,Melbourne Cricket Ground,Melbourne Stars,Brisbane Heat,Brisbane Heat,Melbourne Stars
152,1023635.0,BW Hilfenhaus,1.0,29.0,30.0,2017-01-17,6,Melbourne Cricket Ground,Melbourne Stars,Brisbane Heat,Melbourne Stars,Brisbane Heat
153,1023635.0,DJ Hussey,29.0,0.0,29.0,2017-01-17,6,Melbourne Cricket Ground,Melbourne Stars,Brisbane Heat,Melbourne Stars,Brisbane Heat
154,1023635.0,EP Gulbis,2.0,22.0,24.0,2017-01-17,6,Melbourne Cricket Ground,Melbourne Stars,Brisbane Heat,Melbourne Stars,Brisbane Heat
155,1023635.0,JA Burns,47.0,0.0,47.0,2017-01-17,6,Melbourne Cricket Ground,Melbourne Stars,Brisbane Heat,Brisbane Heat,Melbourne Stars
156,1023635.0,JD Wildermuth,0.0,42.0,42.0,2017-01-17,6,Melbourne Cricket Ground,Melbourne Stars,Brisbane Heat,Brisbane Heat,Melbourne Stars
